idinsert,folio,int,entidad,desc_ent,munici,desc_mun,locali,desc_loc,maq,completa,sexo,edad,meses,intsel,intsel2,eti001,eti002,eti003,eti101,eti102,eti102a_v1,eti102b_v1,eti102c_v1,eti102d_v1,eti102e_v1,eti102a_v2,eti102b_v2,eti102c_v2,eti102d_v2,eti102e_v2,eti102_1,eti103,eti104a,eti104b,eti104c,eti104d,eti1041a,eti1041b,eti1041c,eti1041d,eti1041e,eti1041f,eti1041g,eti1041esp,eti1042a,eti1042b,eti1042c,eti1042d,eti1042e,eti1042f,eti1042g,eti1042esp,eti105a,eti105b,eti105c,eti105d,eti105e,eti105f,eti105g,eti105h,eti105i,eti105j,eti105k,eti105l,eti105m,eti105n,eti105o,eti105p,eti105q,eti106a,eti106b,eti106c,eti106d,eti106e,eti107,eti108a,eti108b,eti108c,eti108d,eti108e,eti108f,eti108g,eti108esp,eti108h,eti109a,eti109b,eti109c,eti109d,eti109e,eti109f,eti109g,eti109esp,eti109h,eti110a,eti110b,eti110c,eti110d,eti110e,eti110f,eti110g,eti110esp,eti110h,eti111a,eti111b,eti111c,eti111d,TIEMPO_GEN,origen,c1,est_var,region_h,code_upm,rural,ponde_f,version,p6_figura1,p6_figura2,p6_ninguno,p6_NoSabeNoResp,p6_leen,edad1
1084173,09002000107920080241,1,09,CIUDAD DE MÉXICO,002,AZCAPOTZALCO,0001,AZCAPOTZALCO,MC061,1,1,76,5,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,2,2,2,2016/10/04,0,1,323,3,3a31,2,1492.8414698709453,2,0,0,0,0,0,5
1090070,09002000107920111231,1,09,CIUDAD DE MÉXICO,002,AZCAPOTZALCO,0001,AZCAPOTZALCO,MC085,1,2,64,11,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,1,1,1,2016/10/04,0,1,323,3,3a31,2,16040.277391336707,2,0,0,0,0,0,5
1088647,09002000108960020171,1,09,CIUDAD DE MÉXICO,002,AZCAPOTZALCO,0001,AZCAPOTZALCO,MC079,1,2,81,11,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,3,4,4,4,2016/10/04,0,1,323,3,3o36,2,25233.222407387595,2,0,0,0,0,0,5
1089253,09002000108960070201,1,09,CIUDAD DE MÉXICO,002,AZCAPOTZALCO,0001,AZCAPOTZALCO,MC081,1,2,54,10,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,4,2016/10/04,0,1,323,3,3o36,2,21156.941420605493,2,0,0,0,0,0,4
1070510,09003000104500100221,1,09,CIUDAD DE MÉXICO,003,COYOACÁN,0001,COYOACÁN,MC019,1,2,68,10,1,10,8,8,1,2,,,,,,,0,0,0,0,0,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,2,2,4,2,2016/10/04,0,1,323,3,3o35,2,1740.0577036304603,2,0,0,0,0,0,5
1090588,09003000114970090031,1,09,CIUDAD DE MÉXICO,003,COYOACÁN,0001,COYOACÁN,MC213,1,1,63,6,1,10,8,8,1,2,,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,5,5,5,5,2016/10/25,1,1,323,3,3a34,2,834.265044681846,2,0,0,0,0,0,5
1090517,09003000114970160031,1,09,CIUDAD DE MÉXICO,003,COYOACÁN,0001,COYOACÁN,MC209,1,2,81,5,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/25,1,1,323,3,3a34,2,1616.1481130857765,2,0,0,0,0,0,5
1090428,09003000114970290071,1,09,CIUDAD DE MÉXICO,003,COYOACÁN,0001,COYOACÁN,MC203,1,2,68,4,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,2,2,2016/10/25,1,1,323,3,3a34,2,1281.3745753751516,2,0,0,0,0,0,5
1090430,09003000114970290121,1,09,CIUDAD DE MÉXICO,003,COYOACÁN,0001,COYOACÁN,MC203,1,2,63,7,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,5,4,1,1,2016/10/25,1,1,323,3,3a34,2,2401.8500392044807,2,0,0,0,0,0,5
1090459,09003000114970370631,1,09,CIUDAD DE MÉXICO,003,COYOACÁN,0001,COYOACÁN,MC205,1,2,35,1,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,4,2016/10/25,1,1,323,3,3a34,2,10661.16555577378,2,0,0,0,0,0,2
1090691,09003000114970470201,1,09,CIUDAD DE MÉXICO,003,COYOACÁN,0001,COYOACÁN,MC217,1,2,83,2,1,10,8,8,1,2,,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,4,3,4,2016/10/25,1,1,323,3,3a34,2,3368.8721230520414,2,0,0,0,0,0,5
1090066,09005000108640030011,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,1,28,0,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,2,2,2,2,2016/10/04,0,1,322,3,3o08,2,7042.265621510913,2,0,0,0,0,0,1
1090069,09005000108640030051,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,2,53,0,1,,8,8,1,2,,,,,,,0,0,0,0,0,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,2,2,2,2,2016/10/04,0,1,322,3,3o08,2,1588.8179338644813,2,0,0,0,0,0,4
1090056,09005000108640030191,2,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,2,44,0,1,,8,8,1,2,,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,2,2,2,2,2016/10/04,0,1,322,3,3o08,2,2975.7713184441945,2,0,0,0,0,0,3
1090064,09005000108640030221,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,2,71,4,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,2,2016/10/04,0,1,322,3,3o08,2,1094.6999773768075,2,0,0,0,0,0,5
1090052,09005000108640110051,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,2,24,9,1,10,8,8,1,2,,,,,,,0,0,0,0,0,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,2,2,2,2016/10/04,0,1,322,3,3o08,2,2368.708504929782,2,0,0,0,0,0,1
1089847,09005000110440190031,3,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC083,1,2,69,0,1,13,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,3,4,4,2016/10/04,0,1,323,3,3o23,2,7771.83250147538,2,0,0,0,0,0,5
1090048,090050001135A0010831,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,1,49,9,1,,8,8,1,2,,,,,,,0,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,2,1,4,2016/10/04,0,1,323,3,3o24,2,16029.182226350007,2,0,0,0,0,0,3
1090029,09005000116080010021,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,1,42,3,1,12,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,1,1,2016/10/04,0,1,323,3,3a35,2,45041.096048421015,2,0,0,0,0,0,3
1084655,09005000116080050151,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC063,1,2,66,11,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,1,1,1,2016/10/04,0,1,323,3,3a35,2,25627.491507503037,2,0,0,0,0,0,5
1090042,09005000119090040081,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC085,1,1,69,10,1,12,8,8,1,2,,,,,,,0,0,0,0,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,3,3,2,2,2016/10/04,0,1,323,3,3o31,2,6783.1947882405,2,0,0,0,0,0,5
1072952,09005000126060020051,2,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC027,1,2,37,10,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,2,4,4,4,2016/10/04,0,1,322,3,3o07,2,3950.135924769678,2,0,0,0,0,0,2
1072424,09005000126060120071,2,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC025,1,2,38,3,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,3,3,3,3,2016/10/04,0,1,322,3,3o07,2,3646.2793151720107,2,0,0,0,0,0,2
1072440,09005000126060370081,3,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC025,1,2,30,4,1,12,8,8,1,2,,,,,,,0,0,0,0,0,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,2,4,4,4,2016/10/04,0,1,322,3,3o07,2,8093.08739184342,2,0,0,0,0,0,2
1072439,09005000126060370101,1,09,CIUDAD DE MÉXICO,005,GUSTAVO A. MADERO,0001,GUSTAVO A. MADERO,MC025,1,2,70,0,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,2,1,1,2016/10/04,0,1,322,3,3o07,2,1375.7542832290692,2,0,0,0,0,0,5
1064919,09006000105370030461,1,09,CIUDAD DE MÉXICO,006,IZTACALCO,0001,IZTACALCO,MC001,1,1,73,1,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,5,3,4,2016/10/04,0,1,323,3,3o29,2,9496.688124095645,2,0,0,0,0,0,5
1064915,09006000105370100031,1,09,CIUDAD DE MÉXICO,006,IZTACALCO,0001,IZTACALCO,MC001,1,2,54,4,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,3,5,5,3,2016/10/04,0,1,323,3,3o29,2,6158.511515467386,2,0,0,0,0,0,4
1066160,09006000105370400121,1,09,CIUDAD DE MÉXICO,006,IZTACALCO,0001,IZTACALCO,MC005,1,1,72,0,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,5,5,5,2016/10/04,0,1,323,3,3o29,2,13140.071618245544,2,0,0,0,0,0,5
1090436,09007000103370010021,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC205,1,2,55,9,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,3,2016/10/25,1,1,323,3,3a24,2,7308.874987224502,2,0,0,0,0,0,4
1090435,09007000103370010491,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC205,1,1,89,9,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,5,4,1,2016/10/25,1,1,323,3,3a24,2,2016.635991411295,2,0,0,0,0,0,5
1090408,09007000103370210101,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC203,1,2,63,5,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,5,5,5,2016/10/25,1,1,323,3,3a24,2,2483.1434251467867,2,0,0,0,0,0,5
1090409,09007000103370210121,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC203,1,2,37,4,1,10,8,8,1,2,,,,,,,0,0,0,0,0,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,5,2,2,2,2016/10/25,1,1,323,3,3a24,2,2465.1895123581535,2,0,0,0,0,0,2
1090841,09007000103370290061,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC225,1,2,64,0,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,1,5,3,3,2016/10/25,1,1,323,3,3a24,2,3668.280059875934,2,0,0,0,0,0,5
1090676,09007000103370391081,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,77,8,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,2,4,2016/10/25,1,1,323,3,3a24,2,7350.714637274038,2,0,0,0,0,0,5
1090663,09007000103370391231,3,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,1,29,11,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,2,2,2,1,2016/10/25,1,1,323,3,3a24,2,112537.77305073506,2,0,0,0,0,0,1
1090672,09007000103370391801,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,43,3,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,5,4,4,2,2016/10/25,1,1,323,3,3a24,2,13678.79546491414,2,0,0,0,0,0,3
1077486,09007000114960100121,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC045,1,2,61,8,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,4,3,2016/10/04,0,1,323,3,3o26,2,9501.630613807083,2,0,0,0,0,0,5
1077976,09007000114960310211,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC047,1,1,84,8,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,4,1,1,2016/10/04,0,1,323,3,3o26,2,5628.608441305947,2,0,0,0,0,0,5
1077978,09007000114960310251,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC047,1,2,43,3,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,2,4,4,2,2016/10/04,0,1,323,3,3o26,2,10126.108309443385,2,0,0,0,0,0,3
1068926,09007000121400170391,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,75,10,1,14,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,4,3,4,2016/10/04,0,1,322,3,3o06,2,2785.4439909545804,2,0,0,0,0,0,5
1068884,09007000121400240241,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,1,43,1,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,5,5,2016/10/04,0,1,322,3,3o06,2,10908.838406004137,2,0,0,0,0,0,3
1090421,09007000130450170091,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC203,1,2,61,6,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,4,4,3,2016/10/25,1,1,322,3,3a07,2,2489.1516888851643,2,0,0,0,0,0,5
1090424,09007000130450170111,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC203,1,2,63,8,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,3,4,4,4,2016/10/25,1,1,322,3,3a07,2,1244.5758444425821,2,0,0,0,0,0,5
1090452,09007000130450280321,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC205,1,2,27,9,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,1,2016/10/25,1,1,322,3,3a07,2,1391.5060595148373,2,0,0,0,0,0,1
1090677,09007000130450420011,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,57,1,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,4,4,2016/10/25,1,1,322,3,3a07,2,959.258061922148,2,0,0,0,0,0,4
1090682,09007000130450420101,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,63,11,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,5,5,5,2016/10/25,1,1,322,3,3a07,2,959.258061922148,2,0,0,0,0,0,5
1090687,09007000130450420161,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC217,1,2,54,5,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,4,5,2,5,2016/10/25,1,1,322,3,3a07,2,959.258061922148,2,0,0,0,0,0,4
1090587,09007000130450420221,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC213,1,2,68,10,1,10,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,3,5,5,5,2016/10/25,1,1,322,3,3a07,2,660.9314738351036,2,0,0,0,0,0,5
1090575,09007000130450510011,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC213,1,2,27,7,1,,8,8,1,2,,,,,,,0,0,0,0,0,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,2,4,4,4,2016/10/25,1,1,322,3,3a07,2,1527.4410002027362,2,0,0,0,0,0,1
1090576,09007000130450510021,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC213,1,1,36,9,1,12,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,1,,,,,,,,,1,,,,1,1,1,4,2016/10/25,1,1,322,3,3a07,2,2485.737918034797,2,0,0,0,0,0,2
1090577,09007000130450510031,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC213,1,2,66,8,1,,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,4,2,4,4,2016/10/25,1,1,322,3,3a07,2,778.9549513056576,2,0,0,0,0,0,5
1074118,09007000134010090081,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC031,1,2,23,0,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,1,,,1,,,,,,,,,,,1,,,,2,2,2,1,2016/10/04,0,1,322,3,3o05,2,4681.0533067779525,2,0,0,0,0,0,1
1074142,09007000134010090231,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC031,1,1,66,7,1,12,8,8,1,2,,,,,,,0,0,0,0,0,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,2,2,2,2,2016/10/04,0,1,322,3,3o05,2,1130.1600262817326,2,0,0,0,0,0,5
1068923,090070001390A0170031,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,23,6,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,3,4,4,5,2016/10/04,0,1,323,3,3o33,2,4773.991530646887,2,0,0,0,0,0,1
1068924,090070001390A0170331,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,83,6,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,1,5,4,5,2016/10/04,0,1,323,3,3o33,2,1796.6693169817113,2,0,0,0,0,0,5
1068989,090070001390A0220181,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,1,82,6,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,4,4,4,2016/10/04,0,1,323,3,3o33,2,5723.865467949533,2,0,0,0,0,0,5
1068934,090070001390A0250231,2,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC013,1,2,65,7,1,,8,8,1,2,,,,,,,0,0,0,0,0,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,2,4,4,5,2016/10/04,0,1,323,3,3o33,2,5404.306704278239,2,0,0,0,0,0,5
1064929,09007000141280120091,1,09,CIUDAD DE MÉXICO,007,IZTAPALAPA,0001,IZTAPALAPA,MC001,1,2,57,6,1,10,8,8,1,2,,,,,,,0,0,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,2,3,1,2016/10/04,0,1,323,3,3o34,2,6071.70944986872,2,0,0,0,0,0,4
