folio,int,idinsert,entidad,munici,locali,sexo,edad,intsel,intsel2,completa,cam00,cam01,cam02,cam03,cam04a,cam04b,cam04c,cam04d,cam04e,cam04f,cam04esp,cam04g,cam05a,cam05b,cam05c,cam05d,cam05e,cam05f,cam05g,cam05esp,cam05h,cam05i,cam06,cam07,cam08,cam09,cam10,cam11,cam12,cam13,TIEMPO_GEN,region_h,code_upm,est_var,ponde_f,h218a,h218b,gp_edad,CHECATE,MIDETE,MUEVETE,Area
24028000133550010061,2,1065036,24,028,0001,1,41,1,,1,4,1,2,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,3,1,1,3,1,3,3,2016/10/04,2,1o77,24002,23797.180323656445,3,2,2,1,0,1,1
24028000133550010141,2,1065032,24,028,0001,2,37,1,10,1,4,1,2,2,,,,,,,,,0,1,0,1,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,2,1o77,24002,10669.32034484333,4,3,1,1,0,1,1
24028000133550050061,1,1065717,24,028,0001,2,57,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,1,2016/10/04,2,1o77,24002,4889.506901876197,2,6,2,1,1,1,1
24028000133550050161,1,1065719,24,028,0001,1,69,1,,1,4,1,2,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,1,1,3,2,2016/10/04,2,1o77,24002,21934.63624253933,3,1,3,0,0,1,1
24028000133550090081,1,1065043,24,028,0001,1,56,1,10,1,4,1,2,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,1,3,4,1,3,3,3,2,2016/10/04,2,1o77,24002,6295.686893662009,10,3,2,1,1,1,1
24028000133550090131,2,1065038,24,028,0001,1,20,1,10,1,4,1,4,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,2,1o77,24002,39722.40456296033,2,6,1,1,0,1,1
24028000133550120051,1,1065754,24,028,0001,2,40,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,2,1o77,24002,4606.4367203133115,2,5,2,1,0,1,1
24028000133550120131,1,1065721,24,028,0001,2,49,1,10,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,2,1o77,24002,4606.4367203133115,3,3,2,1,0,1,1
24028000133550120171,1,1065723,24,028,0001,1,64,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,99,2,3,1,2016/10/04,2,1o77,24002,10107.361271457374,3,1,3,0,0,1,1
24028000133550120211,2,1065724,24,028,0001,2,70,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,2,3,2,2016/10/04,2,1o77,24002,5721.548903250742,0,0,3,0,0,1,1
24028000133550270011,2,1064291,24,028,0001,2,23,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,5,1,3,1,3,1,2016/10/04,2,1o77,24002,103533.47281261359,3,2,1,1,0,1,1
24028000133550270041,1,1064296,24,028,0001,2,64,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,1,1,3,3,3,1,2016/10/04,2,1o77,24002,19308.56296965396,2,6,3,1,0,1,1
24028000133550270131,1,1064294,24,028,0001,2,42,1,,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,1,3,3,2016/10/04,2,1o77,24002,15546.723931057428,2,6,2,1,0,1,1
24028000133550270161,1,1064300,24,028,0001,2,87,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,5,5,3,99,3,3,2016/10/04,2,1o77,24002,9655.11377423563,2,1,3,0,0,0,1
24028000138530070321,1,1064289,24,028,0001,2,43,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,4,3,3,3,2,2016/10/04,2,1o78,24002,11394.28698365961,3,3,2,1,0,0,1
24028000138530070481,1,1064290,24,028,0001,2,23,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,1,1,2,3,2,3,2,2016/10/04,2,1o78,24002,37940.15082769919,10,4,1,0,0,0,1
24028000138530240031,1,1065026,24,028,0001,2,45,1,13,1,4,1,2,2,,,,,,,,,0,1,0,1,0,0,0,,0,0,1,3,1,1,2,3,3,1,2016/10/04,2,1o78,24002,9958.032321853776,4,2,2,0,0,1,1
24028000138530240171,1,1065029,24,028,0001,2,49,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,1,2016/10/04,2,1o78,24002,9958.032321853776,2,6,2,1,0,1,1
24028000138530340161,2,1065709,24,028,0001,2,68,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,4,4,3,2,3,1,2016/10/04,2,1o78,24002,24531.140922687555,2,6,3,1,0,0,1
24028000138530340241,1,1065715,24,028,0001,1,51,1,,1,4,1,2,1,1,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0,0,1,1,2,1,3,2,3,3,2016/10/04,2,1o78,24002,57780.415268497985,4,3,2,0,0,1,1
24028000138530420681,1,1064288,24,028,0001,2,65,1,10,1,4,1,4,2,,,,,,,,,0,1,0,1,0,0,0,,0,0,2,3,4,1,3,3,3,3,2016/10/04,2,1o78,24002,16410.818167818437,3,3,3,1,1,1,1
24029000100950040011,1,1063969,24,029,0001,2,42,1,10,1,4,1,2,1,0,0,0,0,0,1,PRESIDENCIA,0,0,0,0,1,1,0,0,,0,0,1,3,3,1,3,3,3,1,2016/10/04,2,1o41,24002,22450.187564322674,4,2,2,1,0,1,1
24029000100950040021,1,1063971,24,029,0001,2,35,1,10,1,4,1,4,2,,,,,,,,,0,0,0,0,0,0,1,ESCUELA DE SUS HIJOS,0,0,1,2,1,1,2,1,3,3,2016/10/04,2,1o41,24002,11225.093782161337,3,3,1,0,0,1,1
24029000100950040031,1,1063964,24,029,0001,2,51,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,2,2016/10/04,2,1o41,24002,13941.228460367436,10,4,2,1,0,1,1
24029000100950040041,1,1063965,24,029,0001,2,49,1,10,1,4,1,2,2,,,,,,,,,0,1,1,0,0,0,0,,0,0,1,3,1,1,3,2,1,3,2016/10/04,2,1o41,24002,11225.093782161337,10,4,2,1,0,0,1
24029000100950070051,1,1064645,24,029,0001,1,88,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,5,2,99,99,3,99,2016/10/04,2,1o41,24002,9927.179342857165,2,3,3,0,0,0,1
24029000100950070071,1,1064641,24,029,0001,1,21,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,1,3,1,2016/10/04,2,1o41,24002,8222.298947577556,4,3,1,0,0,1,1
24029000100950070081,1,1064654,24,029,0001,2,45,1,13,1,4,1,4,1,1,0,0,1,0,1,ESCUELA DEL HIJO,0,0,0,0,0,0,0,0,,1,0,1,3,1,1,3,3,3,2,2016/10/04,2,1o41,24002,1187.8406118689245,3,3,2,1,0,1,1
24029000100950070101,1,1064644,24,029,0001,2,66,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,3,3,3,2016/10/04,2,1o41,24002,737.6947261757978,3,3,3,0,1,1,1
24029000100950170031,1,1063956,24,029,0001,2,39,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,1,2016/10/04,2,1o41,24002,1902.558268162938,3,3,1,1,0,1,1
24029000100950170051,1,1063966,24,029,0001,2,43,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,2,3,2,2016/10/04,2,1o41,24002,1902.558268162938,3,3,2,1,0,1,1
24029000100950170091,1,1063963,24,029,0001,2,79,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,2,1o41,24002,1181.561891925642,0,0,3,0,0,0,1
24029000100950170111,2,1063960,24,029,0001,2,47,1,13,1,4,1,4,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,1,0,1,3,1,1,3,1,3,1,2016/10/04,2,1o41,24002,3805.116536325876,3,3,2,1,0,1,1
24029000100950200021,1,1065342,24,029,0001,2,70,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,99,99,3,1,1,99,2016/10/04,2,1o41,24002,975.3541096087223,2,6,3,1,0,0,1
24029000100950200051,2,1065353,24,029,0001,2,69,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,99,99,99,99,99,99,99,2016/10/04,2,1o41,24002,1950.7082192174446,2,1,3,0,0,0,1
24029000100950200081,1,1065358,24,029,0001,2,26,1,10,1,4,1,1,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,2,1o41,24002,5229.4463095459505,3,3,1,1,1,1,1
24029000100950200111,1,1065350,24,029,0001,1,42,1,13,1,4,1,4,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,2,1o41,24002,10508.816540960655,4,3,2,1,0,1,1
24029000100950200131,1,1065339,24,029,0001,1,29,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,2,2,1,2016/10/04,2,1o41,24002,21742.470928388073,10,4,1,1,0,0,1
24029000100950200161,1,1065345,24,029,0001,1,48,1,,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,2,1,3,3,3,1,2016/10/04,2,1o41,24002,10508.816540960655,3,3,2,1,0,1,1
24029000100950210011,1,1065328,24,029,0001,2,40,1,,1,4,1,2,2,,,,,,,,,0,1,0,1,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,2,1o41,24002,2091.6323817691928,3,3,2,1,1,1,1
24029000100950210031,1,1065352,24,029,0001,1,65,1,,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,4,1,1,1,99,2,2016/10/04,2,1o41,24002,2284.7435016673553,2,6,3,0,0,0,1
24029000100950210051,2,1065331,24,029,0001,2,41,1,10,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,2,1,3,1,3,1,2016/10/04,2,1o41,24002,4183.2647635383855,3,3,2,1,0,1,1
24029000100950210071,1,1065357,24,029,0001,2,53,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,3,3,1,2016/10/04,2,1o41,24002,2597.7444336088383,2,3,2,0,0,1,1
24029000100950210081,1,1065334,24,029,0001,2,58,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,99,3,4,2,1,2,3,2,2016/10/04,2,1o41,24002,7793.233300826517,2,6,2,0,0,0,1
24029000100950210101,2,1065337,24,029,0001,2,71,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,5,1,99,2,2,1,2016/10/04,2,1o41,24002,2597.9683834886787,0,0,3,0,1,0,1
24029000100950210121,1,1065355,24,029,0001,1,75,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,99,2,3,2,3,99,2016/10/04,2,1o41,24002,11653.645315527976,2,1,3,0,0,0,1
24029000100950300011,1,1064630,24,029,0001,1,47,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,3,3,2,2016/10/04,2,1o41,24002,12886.585402266768,2,6,2,0,1,1,1
24029000100950300031,2,1064619,24,029,0001,2,37,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,2,1o41,24002,7703.495732855819,2,6,1,1,0,1,1
24029000100950300041,2,1064617,24,029,0001,2,58,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,3,3,2016/10/04,2,1o41,24002,9567.509727703142,2,6,2,0,0,1,1
24029000100950300051,1,1064624,24,029,0001,2,65,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,2,2016/10/04,2,1o41,24002,7727.6020306100545,0,0,3,1,1,1,1
24029000100950300061,2,1064627,24,029,0001,1,38,1,,1,4,1,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,3,1,1,3,2,2,3,2016/10/04,2,1o41,24002,25773.170804533536,3,3,1,1,0,0,1
24029000100950300071,1,1064635,24,029,0001,2,33,1,10,1,4,1,4,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,2,1,1,3,3,3,1,2016/10/04,2,1o41,24002,12825.365484660422,3,3,1,0,0,1,1
24029000400619990011,2,1063998,24,029,0004,2,93,1,10,1,4,1,99,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,99,99,99,99,99,99,3,2016/10/04,2,1o12,24001,446.4298753881986,2,3,3,0,0,0,2
24029000400619990021,2,1064002,24,029,0004,2,55,1,,1,4,1,3,1,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,1,3,2,1,3,3,1,3,2016/10/04,2,1o12,24001,1153.6476088723366,3,3,2,1,0,0,2
24029000400619990031,2,1064000,24,029,0004,2,70,1,10,1,4,1,1,2,,,,,,,,,0,0,0,0,0,0,1,LUGAR DONDE HACIA EJERCICIO,0,0,1,3,4,1,3,3,3,1,2016/10/04,2,1o12,24001,446.4298753881986,2,6,3,1,1,1,2
24029000400619990041,2,1064006,24,029,0004,2,63,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,2,3,3,2016/10/04,2,1o12,24001,769.098405914891,3,3,3,1,0,1,2
24029000400619990051,3,1064008,24,029,0004,2,32,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,1,3,3,2016/10/04,2,1o12,24001,2546.7403142163885,2,6,1,1,0,1,2
24029000400619990061,3,1064675,24,029,0004,1,45,1,10,1,4,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,1,0,1,3,2,1,2,3,2,2,2016/10/04,2,1o12,24001,4553.663896054786,2,6,2,0,0,0,2
24029000400619990071,1,1064690,24,029,0004,2,58,1,12,1,4,1,2,1,0,0,0,0,0,1,CASA DE SALUD COMUNITARIA,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,3,2016/10/04,2,1o12,24001,384.5492029574455,3,3,2,1,0,1,2
24029000400619990081,2,1064683,24,029,0004,2,29,1,12,1,4,1,4,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,2,2,3,1,2016/10/04,2,1o12,24001,1697.8268761442591,3,3,1,0,0,1,2
24029000400619990091,2,1064687,24,029,0004,2,55,1,,1,4,1,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,3,2,1,1,3,3,1,2016/10/04,2,1o12,24001,769.098405914891,3,3,2,0,0,1,2
24029000400619990101,2,1064679,24,029,0004,2,37,1,,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,2,1,1,2,3,2,2016/10/04,2,1o12,24001,1026.2154003531493,3,3,1,0,0,1,2
24029000400619990111,1,1065383,24,029,0004,1,57,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,3,3,3,2016/10/04,2,1o12,24001,3139.6852688288373,2,5,2,0,1,1,2
24029000400619990121,2,1065387,24,029,0004,2,30,1,,1,4,1,2,1,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,3,4,1,2,2,3,2,2016/10/04,2,1o12,24001,1697.8268761442591,3,3,1,0,0,1,2
24029000400619990131,2,1065385,24,029,0004,2,55,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,3,3,1,2016/10/04,2,1o12,24001,769.098405914891,3,3,2,0,0,1,2
24029000400619990141,1,1065392,24,029,0004,1,25,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,1,2,3,1,2016/10/04,2,1o12,24001,3910.1667623020126,3,3,1,0,0,1,2
24029000400619990151,1,1065381,24,029,0004,1,53,1,10,1,4,1,99,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,3,2016/10/04,2,1o12,24001,3139.6852688288373,2,5,2,1,0,1,2
24029004300619990011,1,1063980,24,029,0043,1,67,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,2,3,3,2016/10/04,2,1o12,24001,2749.545662513105,2,3,3,1,0,1,2
24029004300619990021,2,1063987,24,029,0043,2,33,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,99,1,99,3,99,1,2016/10/04,2,1o12,24001,1918.9566458849022,2,4,1,0,0,0,2
24029004300619990031,3,1063975,24,029,0043,1,45,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,3,3,3,2016/10/04,2,1o12,24001,3860.059461556375,2,2,2,0,1,1,2
24029004300619990041,1,1063995,24,029,0043,1,59,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,1,3,3,2,1,3,2016/10/04,2,1o12,24001,3548.6067497579793,2,3,2,0,0,1,2
24029004300619990051,2,1063978,24,029,0043,2,73,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,2,1o12,24001,504.5741637941671,0,0,3,1,0,1,2
24029004300619990061,1,1064661,24,029,0043,1,61,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,1,3,2016/10/04,2,1o12,24001,3548.6067497579793,0,0,3,1,0,0,2
24029004300619990081,2,1064667,24,029,0043,2,23,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,2,2,3,3,2016/10/04,2,1o12,24001,1918.9566458849022,3,1,1,0,0,1,2
24029004300619990091,2,1064663,24,029,0043,2,34,1,10,1,4,1,3,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,2,1o12,24001,1918.9566458849022,3,3,1,1,1,1,2
24029004300619990101,2,1064671,24,029,0043,2,29,1,10,1,4,1,3,1,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,2,1o12,24001,1918.9566458849022,3,3,1,1,0,1,2
24029004300619990111,1,1065365,24,029,0043,1,35,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,2,2,3,1,2016/10/04,2,1o12,24001,2573.3729743709164,3,3,1,0,0,1,2
24029004300619990121,1,1065370,24,029,0043,1,46,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,3,2016/10/04,2,1o12,24001,3860.059461556375,2,6,2,1,0,1,2
24029004300619990131,2,1065361,24,029,0043,2,38,1,12,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,2,2016/10/04,2,1o12,24001,1159.8725937766278,3,3,1,1,1,1,2
24029004300619990141,3,1065374,24,029,0043,1,22,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,99,3,1,3,2,1,3,2016/10/04,2,1o12,24001,6629.156895028577,2,6,1,0,0,0,2
24029004300619990151,2,1065379,24,029,0043,2,64,1,,1,4,1,2,1,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,3,4,1,99,99,99,99,2016/10/04,2,1o12,24001,869.2679554711351,2,1,3,0,0,0,2
24029007600619990011,1,1064017,24,029,0076,1,63,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,99,99,3,3,3,2,2016/10/04,2,1o12,24001,2822.1890056888424,2,4,3,1,0,0,2
24029007600619990021,1,1064024,24,029,0076,2,50,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,1,1,2,1,3,2,2016/10/04,2,1o12,24001,230.44146993704598,0,0,2,1,0,1,2
24029007600619990031,1,1064028,24,029,0076,2,71,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,3,1,3,1,2016/10/04,2,1o12,24001,133.76176041593968,2,6,3,0,0,1,2
24029007600619990041,2,1064022,24,029,0076,2,76,1,13,1,4,1,4,2,,,,,,,,,1,0,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,2,2016/10/04,2,1o12,24001,267.52352083187935,0,0,3,1,0,1,2
24029007600619990051,1,1064031,24,029,0076,1,57,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,99,99,3,2016/10/04,2,1o12,24001,1881.4593371258948,2,1,2,1,0,0,2
24029007600619990061,1,1064709,24,029,0076,1,50,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,2,2016/10/04,2,1o12,24001,1881.4593371258948,3,3,2,1,0,1,2
24029007600619990071,1,1064713,24,029,0076,1,66,1,,1,4,1,99,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,5,5,5,99,99,99,99,2016/10/04,2,1o12,24001,1457.7998421330017,2,2,3,0,0,0,2
24029007600619990081,1,1064694,24,029,0076,1,34,1,10,1,4,1,4,1,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,4,4,1,2,2,3,3,2016/10/04,2,1o12,24001,1171.585546757157,3,1,1,1,0,1,2
24029007600619990091,3,1064702,24,029,0076,2,74,1,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,2,1o12,24001,401.285281247819,0,0,3,0,0,0,2
24029007600619990101,2,1064695,24,029,0076,1,31,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,1,3,3,2016/10/04,2,1o12,24001,4686.342187028628,3,3,1,0,0,1,2
24029007600619990111,2,1065395,24,029,0076,2,47,1,10,1,4,1,4,1,1,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0,0,1,3,4,1,3,2,3,2,2016/10/04,2,1o12,24001,614.9605395374676,2,3,2,1,0,1,2
24029007600619990121,1,1065399,24,029,0076,1,44,1,,1,4,1,4,1,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,3,3,1,3,2,3,1,2016/10/04,2,1o12,24001,1364.393676720535,2,6,2,1,0,1,2
24029007600619990131,2,1065403,24,029,0076,2,31,1,12,1,4,1,1,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,3,1,1,2,3,3,1,2016/10/04,2,1o12,24001,1526.13651788248,3,3,1,0,0,1,2
24029007600619990141,2,1065410,24,029,0076,2,54,1,,1,4,1,99,1,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,2,1o12,24001,691.3244098111378,2,3,2,1,1,1,2
24029007600619990151,2,1065413,24,029,0076,2,45,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,2,3,3,2016/10/04,2,1o12,24001,614.9605395374676,2,1,2,0,0,1,2
24032007702459990011,1,1064198,24,032,0077,2,62,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,2,3,3,3,2016/10/04,2,1o13,24001,1609.1468492758054,2,3,3,0,1,1,2
24032007702459990021,1,1064210,24,032,0077,2,55,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,2,1o13,24001,536.3822830919352,2,1,2,1,0,1,2
24032007702459990031,1,1064209,24,032,0077,1,77,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,2,1o13,24001,848.3043523242352,2,3,3,0,0,0,2
24032007702459990041,2,1064203,24,032,0077,2,46,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,5,1,3,3,3,2,2016/10/04,2,1o13,24001,1431.4000787213672,3,3,2,1,0,1,2
24032007702459990051,1,1064206,24,032,0077,2,43,1,13,1,4,1,4,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,1,3,2,2016/10/04,2,1o13,24001,715.7000393606836,3,3,2,1,0,1,2
24032007702459990061,1,1064212,24,032,0077,2,24,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,3,3,1,2016/10/04,2,1o13,24001,1184.093282624594,3,3,1,0,0,1,2
24032007702459990071,1,1064211,24,032,0077,2,88,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,3,1,2016/10/04,2,1o13,24001,311.3477728722124,2,6,3,0,0,1,2
24032007702459990081,1,1064908,24,032,0077,2,48,1,10,1,4,1,4,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,3,4,1,3,2,1,2,2016/10/04,2,1o13,24001,715.7000393606836,3,3,2,1,0,0,2
24032007702459990091,1,1064904,24,032,0077,2,44,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,3,2016/10/04,2,1o13,24001,1431.4000787213672,2,3,2,0,0,1,2
24032007702459990101,1,1064912,24,032,0077,1,53,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,1,3,1,2016/10/04,2,1o13,24001,6569.00940009576,3,3,2,0,0,1,2
24032007702459990111,2,1064902,24,032,0077,2,72,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,5,5,99,99,99,99,2016/10/04,2,1o13,24001,622.6955457444247,2,6,3,0,0,0,2
24032007702459990121,1,1064889,24,032,0077,2,28,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,4,1,1,2,1,3,2016/10/04,2,1o13,24001,1184.093282624594,2,2,1,1,0,0,2
24032007702459990131,1,1064897,24,032,0077,1,93,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,2,1o13,24001,2544.9130569727054,2,3,3,0,0,0,2
24032007702459990141,2,1064882,24,032,0077,2,31,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,5,1,99,3,3,1,2016/10/04,2,1o13,24001,2368.186565249188,3,3,1,0,0,1,2
24032007702459990151,1,1064893,24,032,0077,2,47,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,5,3,3,3,1,2016/10/04,2,1o13,24001,1431.4000787213672,2,6,2,1,1,0,2
24032007702459990161,1,1065607,24,032,0077,2,67,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,99,3,2,2016/10/04,2,1o13,24001,311.3477728722124,2,4,3,0,0,1,2
24032007702459990181,1,1065603,24,032,0077,1,44,1,14,1,4,1,3,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,1,5,2,3,2,1,1,2016/10/04,2,1o13,24001,3175.8024957725265,2,3,2,0,1,0,2
24032007702459990211,1,1065598,24,032,0077,1,41,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,1,2016/10/04,2,1o13,24001,3175.8024957725265,2,6,2,1,1,1,2
24032024302459990011,1,1064193,24,032,0243,2,60,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,1,2016/10/04,2,1o13,24001,1962.8032234286284,3,3,3,0,0,0,2
24032024302459990021,1,1064194,24,032,0243,2,45,1,,1,4,1,2,2,,,,,,,,,0,0,0,0,0,0,1,IMSS,0,0,1,3,1,1,3,1,3,1,2016/10/04,2,1o13,24001,2618.987219651267,3,3,2,1,0,1,2
24032024302459990031,1,1064187,24,032,0243,2,35,1,10,1,4,1,1,1,1,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0,0,1,1,1,1,3,2,3,2,2016/10/04,2,1o13,24001,2618.987219651267,3,3,1,0,0,1,2
24032024302459990041,1,1064184,24,032,0243,2,48,1,10,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,1,3,3,2,2016/10/04,2,1o13,24001,2618.987219651267,8,2,2,0,1,1,2
