folio,entidad,desc_ent,munici,desc_mun,locali,desc_loc,sa101,sa102,sa103,sa104,sa105,sa106,sa107,sa108,sa108a,sa109,sa110,sa111,sa112,sa113,sa114,sa115,code_upm,est_var,region_h,ponde_f,sum_total,niv_seg,area
30154000500279990131,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0005,GUTIÉRREZ ZAMORA,0,0,0,0,0,0,0,0,0,,,,,,,,4o93,30001,4,1942.1147325584254,0,0,2
30154004500279990011,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),0,0,0,0,0,0,0,0,0,,,,,,,,4o93,30001,4,1017.082114614209,0,0,2
30154004500279990021,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,0,1,1,0,1,0,0,0,,,,,,,,4o93,30001,4,1017.082114614209,4,2,2
30154004500279990031,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1017.082114614209,0,0,2
30154004500279990041,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1017.082114614209,0,0,2
30154004500279990051,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),0,0,0,0,0,0,0,0,0,,,,,,,,4o93,30001,4,1017.082114614209,0,0,2
30154004500279990061,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1017.082114614209,1,1,2
30154004500279990071,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,0,0,0,0,0,0,0,0,,,,,,,,4o93,30001,4,1017.082114614209,1,1,2
30154004500279990081,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1017.082114614209,0,0,2
30154004500279990091,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4o93,30001,4,1017.082114614209,3,1,2
30154004500279990101,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1017.082114614209,1,1,2
30154004500279990111,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,4o93,30001,4,1017.082114614209,7,2,2
30154004500279990121,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,4o93,30001,4,1017.082114614209,5,1,2
30154004500279990131,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0045,EL MIRADOR (EL MANGUITO),1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,4o93,30001,4,1017.082114614209,10,2,2
30154008200279990011,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,1,0,0,1,1,0,0,0,,,,,,,,4o93,30001,4,1156.2049005441738,4,2,2
30154008200279990021,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,0,0,0,0,0,0,0,0,0,,,,,,,,4o93,30001,4,1156.2049005441738,0,0,2
30154008200279990031,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1156.2049005441738,1,1,2
30154008200279990041,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,4o93,30001,4,1156.2049005441738,7,2,2
30154008200279990051,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,0,0,0,0,1,0,0,0,,,,,,,,4o93,30001,4,1156.2049005441738,2,1,2
30154008200279990061,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1156.2049005441738,1,1,2
30154008200279990071,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4o93,30001,4,1156.2049005441738,3,1,2
30154008200279990081,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o93,30001,4,1156.2049005441738,0,0,2
30154008200279990091,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,4o93,30001,4,1156.2049005441738,7,2,2
30154008200279990101,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,4o93,30001,4,1156.2049005441738,6,2,2
30154008200279990111,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,1,1,1,0,1,0,0,0,,,,,,,,4o93,30001,4,1156.2049005441738,5,2,2
30154008200279990121,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4o93,30001,4,1156.2049005441738,4,1,2
30154008200279990131,30,VERACRUZ DE IGNACIO DE LA LL,154,TANTIMA,0082,EL ZAPOTAL,1,0,0,1,0,0,0,0,0,,,,,,,,4o93,30001,4,1156.2049005441738,2,1,2
30160006701329990011,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),0,0,0,1,0,0,0,0,0,,,,,,,,4o32,30001,4,625.4470474926457,1,1,2
30160006701329990021,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4o32,30001,4,625.4470474926457,5,1,2
30160006701329990031,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,625.4470474926457,2,1,2
30160006701329990041,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,1,1,1,1,1,1,1,0,,,,,,,,4o32,30001,4,625.4470474926457,8,3,2
30160006701329990051,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4o32,30001,4,625.4470474926457,4,1,2
30160006701329990061,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,1,1,1,1,1,0,0,0,,,,,,,,4o32,30001,4,625.4470474926457,6,2,2
30160006701329990071,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4o32,30001,4,625.4470474926457,3,1,2
30160006701329990081,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,4o32,30001,4,625.4470474926457,8,2,2
30160006701329990091,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,625.4470474926457,0,0,2
30160006701329990101,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,0,0,0,0,0,0,,,,,,,,4o32,30001,4,625.4470474926457,1,1,2
30160006701329990111,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,1,0,1,0,0,0,,,,,,,,4o32,30001,4,625.4470474926457,3,1,2
30160006701329990121,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),0,0,0,0,0,0,0,0,0,,,,,,,,4o32,30001,4,625.4470474926457,0,0,2
30160006701329990131,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,625.4470474926457,0,0,2
30160006701329990141,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,0,0,0,0,0,0,,,,,,,,4o32,30001,4,625.4470474926457,1,1,2
30160006701329990151,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,625.4470474926457,1,1,2
30160006701329990161,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0067,JOSEFA ORTIZ DE DOMÍNGUEZ (TABASQUITO),1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4o32,30001,4,625.4470474926457,4,1,2
30160012501329990011,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,416.9646983284305,2,1,2
30160012501329990031,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,416.9646983284305,3,1,2
30160012501329990041,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,4o32,30001,4,416.9646983284305,9,2,2
30160012501329990051,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,0,1,1,0,0,0,0,0,0,,,,,,,,4o32,30001,4,416.9646983284305,2,1,2
30160012501329990061,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,0,0,0,0,0,0,0,,,,,,,,4o32,30001,4,416.9646983284305,1,1,2
30160012501329990081,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,4o32,30001,4,416.9646983284305,12,3,2
30160012501329990091,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,4o32,30001,4,416.9646983284305,10,2,2
30160012501329990101,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,416.9646983284305,0,0,2
30160012501329990111,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,0,1,0,0,0,0,0,,,,,,,,4o32,30001,4,416.9646983284305,2,1,2
30160012501329990121,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,4o32,30001,4,416.9646983284305,8,2,2
30160012501329990131,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,1,1,0,0,0,0,0,,,,,,,,4o32,30001,4,416.9646983284305,3,1,2
30160012501329990141,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,1,0,1,1,0,1,0,0,0,,,,,,,,4o32,30001,4,416.9646983284305,4,2,2
30160012501329990151,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,0,0,0,0,0,0,0,0,0,,,,,,,,4o32,30001,4,416.9646983284305,0,0,2
30160012501329990161,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0125,SOMBRERETE GRANDE,0,0,0,1,0,0,0,0,0,,,,,,,,4o32,30001,4,416.9646983284305,1,1,2
30160013901329990011,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,4o32,30001,4,365.50054160779297,9,2,2
30160013901329990021,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,365.50054160779297,1,1,2
30160013901329990031,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,365.50054160779297,1,1,2
30160013901329990041,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,365.50054160779297,0,0,2
30160013901329990051,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,1,1,1,0,1,0,0,0,,,,,,,,4o32,30001,4,365.50054160779297,5,2,2
30160013901329990061,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,365.50054160779297,2,1,2
30160013901329990071,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,0,1,0,1,0,0,0,,,,,,,,4o32,30001,4,365.50054160779297,3,1,2
30160013901329990081,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,4o32,30001,4,365.50054160779297,6,2,2
30160013901329990091,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,4o32,30001,4,365.50054160779297,11,3,2
30160013901329990101,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,365.50054160779297,0,0,2
30160013901329990111,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4o32,30001,4,365.50054160779297,4,1,2
30160013901329990121,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,4o32,30001,4,365.50054160779297,5,1,2
30160013901329990131,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,1,1,1,1,1,1,1,0,,,,,,,,4o32,30001,4,365.50054160779297,8,3,2
30160013901329990141,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,4o32,30001,4,365.50054160779297,5,1,2
30160013901329990151,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,1,1,0,0,0,0,0,,,,,,,,4o32,30001,4,365.50054160779297,3,1,2
30160013901329990161,30,VERACRUZ DE IGNACIO DE LA LL,160,TEMAPACHE,0139,ÚRSULO GALVÁN UNO (EL LIMONAR),1,0,1,1,0,1,0,0,0,,,,,,,,4o32,30001,4,365.50054160779297,4,2,2
30169002500539990011,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o36,30001,4,5501.56265472204,1,1,2
30169002500539990021,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4o36,30001,4,5501.56265472204,1,1,2
30169002500539990031,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o36,30001,4,5501.56265472204,1,1,2
30169002500539990041,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,0,0,1,0,0,0,0,0,,,,,,,,4o36,30001,4,5501.56265472204,2,1,2
30169002500539990061,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o36,30001,4,5501.56265472204,1,1,2
30169002500539990071,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,0,0,0,0,0,0,0,0,0,,,,,,,,4o36,30001,4,5501.56265472204,0,0,2
30169002500539990081,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o36,30001,4,5501.56265472204,1,1,2
30169002500539990091,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o36,30001,4,5501.56265472204,0,0,2
30169002500539990101,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,0,0,0,0,0,0,0,0,0,,,,,,,,4o36,30001,4,5501.56265472204,0,0,2
30169002500539990111,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,4o36,30001,4,5501.56265472204,6,2,2
30169002500539990121,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,0,0,0,0,0,0,0,0,0,,,,,,,,4o36,30001,4,5501.56265472204,0,0,2
30169002500539990131,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,0,0,1,0,0,0,0,0,,,,,,,,4o36,30001,4,5501.56265472204,2,1,2
30169002500539990141,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,0,1,0,0,0,0,0,0,,,,,,,,4o36,30001,4,5501.56265472204,2,1,2
30169002500539990151,30,VERACRUZ DE IGNACIO DE LA LL,169,JOSÉ AZUETA,0025,ESTACIÓN DOBLADERO,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,4o36,30001,4,5501.56265472204,7,2,2
30189000106580050011,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,3273.611235099085,0,0,1
30189000106580050021,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,3273.611235099085,0,0,1
30189000106580050061,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,3273.611235099085,2,1,1
30189000106580050101,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,4o99,30002,4,3273.611235099085,6,2,1
30189000106580050121,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,0,1,0,1,0,0,,,,,,,,4o99,30002,4,3273.611235099085,3,1,1
30189000106580090081,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,2033.9004715112662,0,0,1
30189000106580090171,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,2033.9004715112662,0,0,1
30189000106580090261,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,1,0,1,0,0,0,0,0,,,,,,,,4o99,30002,4,2033.9004715112662,3,1,1
30189000106580090341,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,1,0,1,0,0,0,,,,,,,,4o99,30002,4,2033.9004715112662,3,1,1
30189000106580090431,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,2033.9004715112662,1,1,1
30189000106580090511,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,2033.9004715112662,1,1,1
30189000106580090601,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,1,1,0,0,0,0,0,,,,,,,,4o99,30002,4,2033.9004715112662,3,1,1
30189000106580130021,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,3133.7133190692102,0,0,1
30189000106580130041,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,3133.7133190692102,1,1,1
30189000106580130061,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,3133.7133190692102,0,0,1
30189000106580130101,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,1,1,0,0,0,0,0,,,,,,,,4o99,30002,4,3133.7133190692102,3,1,1
30189000106580230041,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,1866.4027856221035,0,0,1
30189000106580230051,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4o99,30002,4,1866.4027856221035,8,2,1
30189000106580230061,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,4o99,30002,4,1866.4027856221035,8,2,1
30189000106580310011,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,2923.525230595056,1,1,1
30189000106580310031,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,2923.525230595056,0,0,1
30189000106580310061,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,2923.525230595056,0,0,1
30189000106580310111,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,2923.525230595056,0,0,1
30189000106580370031,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,2410.5487069763153,0,0,1
30189000106580370061,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,4o99,30002,4,2410.5487069763153,6,2,1
30189000106580370091,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4o99,30002,4,2410.5487069763153,1,1,1
30189000106580370121,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,2410.5487069763153,0,0,1
30189000106580370151,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,2410.5487069763153,0,0,1
30189000106580370181,30,VERACRUZ DE IGNACIO DE LA LL,189,TÚXPAM,0001,TÚXPAM DE RODRÍGUEZ CANO,0,0,0,0,0,0,0,0,0,,,,,,,,4o99,30002,4,2410.5487069763153,0,0,1
