folio_sel,folio,code_upm,ponde_f,sexo,edad,rural,intp,dias1,gpo_diversidad1,recomendable1,dias2,gpo_diversidad2,recomendable2,dias3,gpo_diversidad3,recomendable3,dias4,gpo_diversidad4,recomendable4,dias5,gpo_diversidad5,recomendable5,dias6,gpo_diversidad6,recomendable6,dias7,gpo_diversidad7,recomendable7,dias8,gpo_diversidad8,recomendable8,dias9,gpo_diversidad9,recomendable9,dias10,gpo_diversidad10,recomendable10,dias11,gpo_diversidad11,recomendable11,dias12,gpo_diversidad12,recomendable12,dias13,gpo_diversidad13,recomendable13,est_var,region_h,diversidad
02002012435799990091,02002012435799990091.01,1o01,301.1199951171875,1,20,1,1,5,0,1,,0,,1,0,1,,0,,1,0,0,,0,,4,1,0,4,1,0,7,1,1,,0,,3,1,1,3,1,1,4,0,1,111,1,5
02002012435799990101,02002012435799990101.03,1o01,1206.760009765625,2,60,1,3,6,0,1,3,1,1,2,0,1,,0,,,0,,1,0,0,,0,,6,1,0,7,1,1,,0,,,0,,3,1,1,,0,,111,1,4
02002012435799990121,02002012435799990121.01,1o01,292.739990234375,1,50,1,1,8,1,1,3,1,1,,0,,,0,,,0,,,0,,,0,,14,1,0,7,1,1,,0,,,0,,3,1,1,4,0,1,111,1,5
02002012435799990131,02002012435799990131.02,1o01,464.8800048828125,2,30,1,2,13,1,1,3,1,1,4,1,1,,0,,,0,,4,1,0,,0,,3,1,0,7,1,1,3,1,0,,0,,,0,,9,1,1,111,1,8
02002012435799990151,02002012435799990151.01,1o01,878.219970703125,1,45,1,1,5,0,1,3,1,1,1,0,1,3,1,0,1,0,0,9,1,0,,0,,7,1,0,7,1,1,,0,,,0,,,0,,2,0,1,111,1,5
020020167348A9990011,020020167348A9990011.01,1o31,285.3500061035156,2,39,1,1,1,0,1,3,1,1,4,1,1,6,1,0,1,0,0,3,1,0,,0,,8,1,0,7,1,1,,0,,,0,,3,1,1,3,0,1,112,1,7
020020167348A9990041,020020167348A9990041.05,1o31,1426.739990234375,2,37,1,5,23,1,1,7,1,1,7,1,1,6,1,0,4,1,0,39,1,0,4,1,0,17,1,0,7,1,1,2,0,0,,0,,7,1,1,10,1,1,112,1,11
020020167348A9990051,020020167348A9990051.02,1o31,570.7000122070312,2,39,1,2,7,1,1,14,1,1,,0,,3,1,0,,0,,3,1,0,3,1,0,6,1,0,7,1,1,,0,,3,1,1,,0,,,0,,112,1,8
020020167348A9990061,020020167348A9990061.02,1o31,856.0800170898438,1,43,1,2,6,0,1,6,1,1,7,1,1,3,1,0,4,1,0,4,1,0,3,1,0,13,1,0,7,1,1,7,1,0,3,1,1,3,1,1,14,1,1,112,1,12
020020167348A9990081,020020167348A9990081.01,1o31,856.0800170898438,1,54,1,1,,0,,,0,,3,1,1,,0,,,0,,4,1,0,3,1,0,10,1,0,7,1,1,,0,,,0,,,0,,3,0,1,112,1,5
020020167348A9990091,020020167348A9990091.02,1o31,951.4199829101562,2,29,1,2,9,1,1,3,1,1,7,1,1,3,1,0,5,1,0,1,0,0,,0,,1,0,0,7,1,1,,0,,3,1,1,,0,,7,1,1,112,1,8
020020167348A9990101,020020167348A9990101.02,1o31,570.7000122070312,2,52,1,2,,0,,,0,,4,1,1,,0,,,0,,9,1,0,3,1,0,10,1,0,7,1,1,,0,,3,1,1,7,1,1,,0,,112,1,7
020020167348A9990121,020020167348A9990121.02,1o31,570.7000122070312,2,37,1,2,1,0,1,3,1,1,1,0,1,,0,,1,0,0,,0,,1,0,0,17,1,0,7,1,1,,0,,,0,,3,1,1,15.5,1,1,112,1,5
020020167348A9990131,020020167348A9990131.01,1o31,856.0800170898438,1,58,1,1,4,0,1,6,1,1,2,0,1,,0,,,0,,1,0,0,1,0,0,13,1,0,7,1,1,,0,,3,1,1,7,1,1,2,0,1,112,1,5
020020167348A9990141,020020167348A9990141.02,1o31,856.0499877929688,2,41,1,2,,0,,,0,,,0,,,0,,1,0,0,3,1,0,,0,,13,1,0,7,1,1,,0,,,0,,,0,,7,1,1,112,1,4
020020167348A9990151,020020167348A9990151.01,1o31,1284.1199951171875,1,50,1,1,15.5,1,1,4,1,1,3,1,1,,0,,1,0,0,21,1,0,3,1,0,17,1,0,7,1,1,,0,,3,1,1,8,1,1,20,1,1,112,1,10
02002017035799990011,02002017035799990011.04,1o01,1743.280029296875,2,21,1,4,3,0,1,3,1,1,2,0,1,4,1,0,1,0,0,3,1,0,,0,,10,1,0,7,1,1,,0,,,0,,3,1,1,1,0,1,111,1,6
02002017035799990021,02002017035799990021.02,1o01,1129.199951171875,1,20,1,2,2,0,1,1,0,1,2,0,1,,0,,,0,,1,0,0,1,0,0,14,1,0,7,1,1,,0,,,0,,1,0,1,,0,,111,1,2
02002017035799990031,02002017035799990031.01,1o01,364.2900085449219,2,85,1,1,4,0,1,,0,,,0,,,0,,,0,,,0,,,0,,8,1,0,7,1,1,,0,,10,1,1,5.5,1,1,,0,,111,1,4
02002017035799990041,02002017035799990041.05,1o01,2179.110107421875,2,21,1,5,4,0,1,3,1,1,,0,,3,1,0,,0,,,0,,2,0,0,2,0,0,7,1,1,,0,,8,1,1,,0,,4,0,1,111,1,4
02002017035799990071,02002017035799990071.02,1o01,871.6400146484375,2,29,1,2,,0,,7,1,1,3,1,1,1,0,0,,0,,3,1,0,,0,,17,1,0,7,1,1,,0,,3,1,1,,0,,4,0,1,111,1,6
02002017035799990081,02002017035799990081.02,1o01,3016.909912109375,2,47,1,2,,0,,7,1,1,1,0,1,3,1,0,,0,,,0,,,0,,9,1,0,7,1,1,,0,,,0,,7,1,1,,0,,111,1,5
02002017035799990091,02002017035799990091.01,1o01,1646.6700439453125,1,48,1,1,9,1,1,7,1,1,,0,,1,0,0,,0,,1,0,0,1,0,0,22,1,0,7,1,1,,0,,10,1,1,,0,,5,0,1,111,1,5
02002025535799990031,02002025535799990031.01,1o01,1243.02001953125,1,47,1,1,12,1,1,4,1,1,6,1,1,,0,,3,1,0,9,1,0,1,0,0,14,1,0,7,1,1,,0,,4,1,1,1,0,1,8,1,1,111,1,9
02002025535799990041,02002025535799990041.03,1o01,958.9500122070312,1,24,1,3,9,1,1,,0,,8,1,1,,0,,4,1,0,20.5,1,0,1,0,0,13,1,0,7,1,1,,0,,,0,,,0,,,0,,111,1,6
02002025535799990051,02002025535799990051.02,1o01,854.02001953125,2,41,1,2,7,1,1,6,1,1,1,0,1,1,0,0,1,0,0,1,0,0,,0,,6,1,0,7,1,1,3,1,0,,0,,2,0,1,1,0,1,111,1,5
02002025535799990061,02002025535799990061.01,1o01,206.24000549316406,2,78,1,1,6,0,1,7,1,1,3,1,1,,0,,1,0,0,3,1,0,2,0,0,15,1,0,7,1,1,,0,,6,1,1,,0,,,0,,111,1,6
02002025535799990071,02002025535799990071.01,1o01,621.510009765625,1,48,1,1,26.5,1,1,7,1,1,,0,,5.5,1,0,3,1,0,8.5,1,0,6,1,0,7,1,0,7,1,1,,0,,6,1,1,5.5,1,1,6,0,1,111,1,10
02002025535799990081,02002025535799990081.02,1o01,493.4800109863281,2,21,1,2,12,1,1,3,1,1,2,0,1,1,0,0,3,1,0,11,1,0,4,1,0,15.5,1,0,7,1,1,,0,,7,1,1,,0,,3,0,1,111,1,8
02002025535799990091,02002025535799990091.05,1o01,1598.25,1,26,1,5,26,1,1,6.5,1,1,7,1,1,3,1,0,1,0,0,10,1,0,1,0,0,14,1,0,7,1,1,,0,,7,1,1,3,1,1,14,1,1,111,1,10
02002025535799990101,02002025535799990101.01,1o01,639.2999877929688,1,32,1,1,7,1,1,7,1,1,3,1,1,3,1,0,4,1,0,10,1,0,1,0,0,7,1,0,7,1,1,,0,,,0,,1,0,1,1,0,1,111,1,8
02002025535799990111,02002025535799990111.01,1o01,246.74000549316406,2,26,1,1,7,1,1,5.5,1,1,4,1,1,,0,,1,0,0,6,1,0,,0,,10,1,0,7,1,1,,0,,1,0,1,3,1,1,1,0,1,111,1,7
02002025535799990151,02002025535799990151.01,1o01,206.24000549316406,2,68,1,1,7,1,1,,0,,1,0,1,,0,,,0,,6,1,0,3,1,0,13.5,1,0,7,1,1,,0,,6,1,1,1,0,1,6.5,0,1,111,1,6
020020270348A9990021,020020270348A9990021.02,1o31,2638.43994140625,1,44,1,2,11,1,1,7,1,1,1,0,1,,0,,,0,,3,1,0,,0,,7,1,0,7,1,1,,0,,,0,,3,1,1,6,0,1,112,1,6
020020270348A9990031,020020270348A9990031.03,1o31,3957.669921875,1,43,1,3,7,1,1,,0,,7,1,1,1,0,0,,0,,7,1,0,3,1,0,7,1,0,7,1,1,1,0,0,6,1,1,,0,,32,1,1,112,1,8
020020270348A9990061,020020270348A9990061.03,1o31,10481.7001953125,1,26,1,3,17,1,1,,0,,10,1,1,,0,,3,1,0,24,1,0,7,1,0,5,1,0,7,1,1,7,1,0,4,1,1,,0,,23,1,1,112,1,10
020020270348A9990081,020020270348A9990081.02,1o31,1758.8900146484375,2,50,1,2,23,1,1,8,1,1,2,0,1,3,1,0,,0,,3,1,0,,0,,9,1,0,7,1,1,,0,,3,1,1,3,1,1,12.5,1,1,112,1,9
020020270348A9990091,020020270348A9990091.01,1o31,2638.43994140625,1,51,1,1,7,1,1,7,1,1,2,0,1,3,1,0,,0,,,0,,,0,,,0,,7,1,1,,0,,,0,,3,1,1,14,1,1,112,1,6
020020270348A9990101,020020270348A9990101.02,1o31,2105.179931640625,2,65,1,2,8,1,1,7,1,1,3,1,1,,0,,3,1,0,9,1,0,,0,,18,1,0,7,1,1,,0,,1,0,1,,0,,,0,,112,1,7
020020270348A9990111,020020270348A9990111.01,1o31,4192.68017578125,1,28,1,1,6,0,1,3,1,1,8,1,1,,0,,,0,,4,1,0,6,1,0,10,1,0,7,1,1,3,1,0,6,1,1,7,1,1,13,1,1,112,1,10
020020270348A9990121,020020270348A9990121.01,1o31,1052.5899658203125,2,78,1,1,7,1,1,3,1,1,11,1,1,,0,,3,1,0,,0,,,0,,8,1,0,7,1,1,,0,,5.5,1,1,,0,,11,1,1,112,1,8
020020270348A9990141,020020270348A9990141.01,1o31,879.4400024414062,2,46,1,1,3,0,1,3,1,1,2,0,1,3,1,0,1,0,0,,0,,2,0,0,13.5,1,0,7,1,1,,0,,3,1,1,,0,,3,0,1,112,1,5
020020270348A9990151,020020270348A9990151.01,1o31,1052.5899658203125,2,82,1,1,,0,,7,1,1,,0,,,0,,,0,,,0,,7,1,0,7,1,0,7,1,1,,0,,7,1,1,7,1,1,,0,,112,1,6
020020270348A9990161,020020270348A9990161.01,1o31,879.4400024414062,2,41,1,1,3,0,1,3,1,1,5,1,1,,0,,3,1,0,12,1,0,1,0,0,6,1,0,,0,,,0,,3,1,1,3,1,1,9,1,1,112,1,8
020020521348A9990021,020020521348A9990021.02,1o31,1203.739990234375,2,37,1,2,17,1,1,4,1,1,1,0,1,,0,,1,0,0,1,0,0,,0,,6,1,0,7,1,1,,0,,5.5,1,1,,0,,,0,,112,1,5
020020521348A9990081,020020521348A9990081.02,1o31,2006.780029296875,2,34,1,2,4,0,1,,0,,1,0,1,,0,,,0,,,0,,,0,,7,1,0,7,1,1,,0,,,0,,,0,,8,1,1,112,1,3
020020521348A9990091,020020521348A9990091.01,1o31,2708.530029296875,1,63,1,1,6,0,1,7,1,1,4,1,1,,0,,,0,,,0,,3,1,0,8.5,1,0,7,1,1,,0,,6,1,1,3,1,1,2,0,1,112,1,7
020020521348A9990101,020020521348A9990101.02,1o31,2006.780029296875,2,26,1,2,10,1,1,,0,,1,0,1,,0,,,0,,7.5,1,0,,0,,14,1,0,7,1,1,1,0,0,3,1,1,3,1,1,3,0,1,112,1,6
020020521348A9990111,020020521348A9990111.01,1o31,2006.780029296875,2,27,1,1,15.5,1,1,6,1,1,4,1,1,,0,,1,0,0,6,1,0,3,1,0,4,1,0,7,1,1,3,1,0,,0,,3,1,1,17,1,1,112,1,10
020020521348A9990121,020020521348A9990121.02,1o31,1805.6099853515625,2,45,1,2,7,1,1,,0,,,0,,,0,,,0,,1,0,0,1,0,0,8,1,0,7,1,1,,0,,1,0,1,,0,,,0,,112,1,3
020020521348A9990131,020020521348A9990131.03,1o31,3010.169921875,2,21,1,3,7,1,1,3,1,1,4,1,1,,0,,2,0,0,4,1,0,,0,,6,1,0,7,1,1,,0,,,0,,3,1,1,1,0,1,112,1,7
020020521348A9990151,020020521348A9990151.01,1o31,2869.3701171875,1,32,1,1,1,0,1,2,0,1,2,0,1,,0,,,0,,1,0,0,,0,,8,1,0,7,1,1,,0,,,0,,1,0,1,,0,,112,1,2
020020521348A9990161,020020521348A9990161.01,1o31,1805.68994140625,1,56,1,1,2,0,1,7,1,1,1,0,1,,0,,,0,,1,0,0,,0,,7,1,0,7,1,1,,0,,,0,,3,1,1,,0,,112,1,4
020020521348A9990171,020020521348A9990171.02,1o31,2006.780029296875,2,21,1,2,15,1,1,7,1,1,5,1,1,1,0,0,4,1,0,3,1,0,10,1,0,6,1,0,7,1,1,3,1,0,6,1,1,3,1,1,7,1,1,112,1,12
020020521348A9990181,020020521348A9990181.01,1o31,2869.3701171875,1,22,1,1,6,0,1,6.5,1,1,,0,,1,0,0,,0,,3,1,0,,0,,8,1,0,7,1,1,,0,,1,0,1,,0,,,0,,112,1,4
020040001393A0020111,020040001393A0020111.02,1o61,34619.5,2,33,2,2,4,0,1,3,1,1,,0,,,0,,1,0,0,,0,,3,1,0,14,1,0,7,1,1,3,1,0,,0,,5.5,1,1,1,0,1,123,1,6
020040001393A0020271,020040001393A0020271.02,1o61,47106.19921875,1,24,2,2,12,1,1,3,1,1,9.5,1,1,3,1,0,6,1,0,8.5,1,0,5.5,1,0,8.5,1,0,7,1,1,3,1,0,3,1,1,3,1,1,2,0,1,123,1,12
020040001393A0060031,020040001393A0060031.01,1o61,4280.39013671875,2,51,2,1,8,1,1,,0,,1,0,1,,0,,3,1,0,2,0,0,,0,,1,0,0,7,1,1,3,1,0,,0,,1,0,1,,0,,123,1,4
020040001393A0060131,020040001393A0060131.02,1o61,8560.7802734375,2,45,2,2,7,1,1,5.5,1,1,7,1,1,3,1,0,4,1,0,4,1,0,7,1,0,9,1,0,7,1,1,3,1,0,3,1,1,7,1,1,13,1,1,123,1,13
020040001393A0060171,020040001393A0060171.02,1o61,14076.98046875,2,24,2,2,13.5,1,1,2,0,1,2,0,1,3,1,0,1,0,0,1,0,0,,0,,3,1,0,7,1,1,,0,,7,1,1,3,1,1,8,1,1,123,1,7
020040001393A0260151,020040001393A0260151.04,1o61,72178.8125,2,32,2,4,12,1,1,3,1,1,7,1,1,6,1,0,4,1,0,6,1,0,3,1,0,1,0,0,7,1,1,6,1,0,,0,,1,0,1,8,1,1,123,1,10
020040001393A0340341,020040001393A0340341.01,1o61,29476.830078125,1,66,2,1,,0,,,0,,6,1,1,1,0,0,3,1,0,4,1,0,1,0,0,2,0,0,7,1,1,,0,,3,1,1,3,1,1,17,1,1,123,1,7
020040001393A0340581,020040001393A0340581.02,1o61,38182.46875,2,21,2,2,6,0,1,3,1,1,1,0,1,,0,,1,0,0,7,1,0,3,1,0,7,1,0,7,1,1,,0,,11,1,1,3,1,1,5,0,1,123,1,7
020040001393A0340701,020040001393A0340701.03,1o61,204.13999938964844,1,27,2,3,7,1,1,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,123,1,9
020040001393A0340701,020040001393A0340701.03,1o61,854.02001953125,1,27,2,3,,0,,3,1,1,4,1,1,,0,,2,0,0,12,1,0,3,1,0,6,1,0,7,1,1,,0,,,0,,5.5,1,1,16,1,1,123,1,9
020040001393A0600541,020040001393A0600541.01,1o61,93796.3671875,2,51,2,1,15,1,1,,0,,3,1,1,,0,,,0,,3,1,0,1,0,0,15,1,0,7,1,1,,0,,10,1,1,5.5,1,1,12,1,1,123,1,8
02004000139970010111,02004000139970010111.01,1o62,22372.94921875,2,52,2,1,9.5,1,1,,0,,4,1,1,,0,,3,1,0,,0,,7,1,0,17,1,0,7,1,1,,0,,4,1,1,3,1,1,19,1,1,123,1,9
02004000139970010381,02004000139970010381.01,1o62,9467.0498046875,1,80,2,1,15,1,1,,0,,2,0,1,,0,,2,0,0,4,1,0,,0,,,0,,7,1,1,7,1,0,,0,,1,0,1,15.5,1,1,123,1,5
02004000139970100121,02004000139970100121.01,1o62,21081.830078125,1,49,2,1,,0,,3,1,1,2,0,1,,0,,,0,,,0,,3,1,0,17,1,0,7,1,1,,0,,,0,,,0,,6,0,1,123,1,4
02004000139970130081,02004000139970130081.01,1o62,33072.2109375,1,35,2,1,32,1,1,5,1,1,7,1,1,3,1,0,7,1,0,13,1,0,13,1,0,7,1,0,,0,,3,1,0,4,1,1,3,1,1,28,1,1,123,1,12
02004000139970130361,02004000139970130361.02,1o62,19411.30078125,2,46,2,2,9,1,1,10,1,1,1,0,1,,0,,1,0,0,1,0,0,,0,,3,1,0,7,1,1,,0,,6,1,1,3,1,1,10,1,1,123,1,7
02004000139970130451,02004000139970130451.02,1o62,19411.30078125,2,63,2,2,11,1,1,3,1,1,3,1,1,,0,,3,1,0,1,0,0,,0,,10,1,0,7,1,1,,0,,8.5,1,1,3,1,1,4,0,1,123,1,8
02004000139970130541,02004000139970130541.01,1o62,33072.2109375,1,45,2,1,2,0,1,,0,,6.5,1,1,3,1,0,3,1,0,4,1,0,7,1,0,14,1,0,7,1,1,,0,,7,1,1,,0,,,0,,123,1,8
02004000139970340091,02004000139970340091.01,1o62,20272.630859375,1,48,2,1,4,0,1,4,1,1,6,1,1,,0,,,0,,10,1,0,7,1,0,,0,,7,1,1,1,0,0,7,1,1,1,0,1,17,1,1,123,1,7
02004000139970340191,02004000139970340191.01,1o62,20272.630859375,1,62,2,1,19,1,1,7,1,1,3,1,1,,0,,,0,,7,1,0,,0,,7,1,0,7,1,1,,0,,7,1,1,3,1,1,18,1,1,123,1,9
02004000139970340291,02004000139970340291.01,1o62,15104.7802734375,1,69,2,1,1,0,1,4,1,1,8,1,1,,0,,,0,,2,0,0,3,1,0,14,1,0,7,1,1,,0,,5.5,1,1,1,0,1,3,0,1,123,1,6
02004000139970340341,02004000139970340341.04,1o62,40545.26171875,1,45,2,4,,0,,,0,,12.5,1,1,,0,,3,1,0,,0,,,0,,3,1,0,7,1,1,,0,,3,1,1,1,0,1,1,0,1,123,1,5
02004000153150030031,02004000153150030031.02,1o44,4983.68994140625,2,48,2,2,4,0,1,7,1,1,8,1,1,,0,,,0,,1,0,0,,0,,9,1,0,7,1,1,,0,,3,1,1,6.5,1,1,14,1,1,122,1,7
02004000153150030101,02004000153150030101.02,1o44,9967.3798828125,2,41,2,2,4,0,1,7,1,1,4,1,1,,0,,,0,,4,1,0,,0,,7,1,0,7,1,1,3,1,0,3,1,1,7,1,1,9.5,1,1,122,1,9
02004000153150030241,02004000153150030241.02,1o44,4983.68994140625,2,39,2,2,10.5,1,1,7,1,1,4,1,1,,0,,1,0,0,4,1,0,,0,,3,1,0,7,1,1,,0,,6,1,1,3,1,1,8.5,1,1,122,1,9
02004000153150030311,02004000153150030311.03,1o44,9739.349609375,2,20,2,3,11,1,1,3,1,1,1,0,1,,0,,,0,,,0,,,0,,,0,,7,1,1,,0,,6,1,1,,0,,9,1,1,122,1,5
02004000153150030381,02004000153150030381.02,1o44,4983.68994140625,2,35,2,2,2,0,1,,0,,5,1,1,,0,,,0,,3,1,0,1,0,0,7,1,0,7,1,1,,0,,,0,,3,1,1,10,1,1,122,1,6
02004000153150080071,02004000153150080071.03,1o44,12513.9404296875,2,53,2,3,9,1,1,,0,,1,0,1,,0,,,0,,1,0,0,3,1,0,13.5,1,0,7,1,1,,0,,4,1,1,2,0,1,,0,,122,1,5
02004000153150080091,02004000153150080091.01,1o44,3128.489990234375,2,35,2,1,19,1,1,6,1,1,3,1,1,,0,,1,0,0,10,1,0,,0,,3,1,0,7,1,1,,0,,,0,,,0,,23,1,1,122,1,7
02004000153150080141,02004000153150080141.02,1o44,6133.81982421875,2,67,2,2,10,1,1,8,1,1,,0,,4,1,0,3,1,0,3,1,0,,0,,6.5,1,0,7,1,1,,0,,6,1,1,,0,,4,0,1,122,1,8
02004000153150150011,02004000153150150011.04,1o44,28517.609375,1,27,2,4,1,0,1,6,1,1,2,0,1,,0,,3,1,0,5,1,0,3,1,0,9,1,0,3,0,1,1,0,0,6,1,1,1,0,1,3,0,1,122,1,6
02004000153150150071,02004000153150150071.01,1o44,10653.3896484375,1,48,2,1,33,1,1,11,1,1,3,1,1,,0,,1,0,0,7,1,0,,0,,11,1,0,3,0,1,1,0,0,4,1,1,1,0,1,20,1,1,122,1,7
02004000153150150191,02004000153150150191.01,1o44,2574.47998046875,2,52,2,1,11,1,1,,0,,,0,,,0,,1,0,0,,0,,,0,,4,1,0,7,1,1,,0,,,0,,,0,,2,0,1,122,1,3
02004000153150220031,02004000153150220031.01,1o44,9050.669921875,1,44,2,1,5,0,1,,0,,5,1,1,6,1,0,,0,,1,0,0,3,1,0,8.5,1,0,7,1,1,,0,,7,1,1,3,1,1,5.5,0,1,122,1,7
02004000153150220101,02004000153150220101.02,1o44,2916.22998046875,2,43,2,2,10,1,1,4,1,1,2,0,1,,0,,,0,,3,1,0,,0,,3,1,0,7,1,1,,0,,2,0,1,3,1,1,3,0,1,122,1,6
02004000153150220121,02004000153150220121.04,1o44,16151.5703125,1,21,2,4,8,1,1,8.5,1,1,1,0,1,1,0,0,,0,,18,1,0,5.5,1,0,7,1,0,7,1,1,3,1,0,6,1,1,3,1,1,2,0,1,122,1,9
02004000153150290021,02004000153150290021.01,1o44,9718.8798828125,1,56,2,1,18.5,1,1,6,1,1,3,1,1,,0,,2,0,0,,0,,1,0,0,7,1,0,7,1,1,,0,,,0,,5.5,1,1,7.5,1,1,122,1,7
02004000153150290171,02004000153150290171.01,1o44,4697.2998046875,2,55,2,1,16,1,1,1,0,1,,0,,,0,,,0,,2,0,0,1,0,0,1,0,0,7,1,1,,0,,3,1,1,1,0,1,1,0,1,122,1,3
02004000153150290211,02004000153150290211.02,1o44,12239.5703125,2,20,2,2,2,0,1,3,1,1,,0,,1,0,0,1,0,0,,0,,1,0,0,8,1,0,7,1,1,,0,,1,0,1,1,0,1,1,0,1,122,1,3
02004000153150290251,02004000153150290251.01,1o44,4697.2998046875,2,52,2,1,5,0,1,3,1,1,3,1,1,3,1,0,,0,,6,1,0,15,1,0,10,1,0,7,1,1,4,1,0,,0,,3,1,1,,0,,122,1,9
02004000153150360061,02004000153150360061.03,1o44,16775.060546875,1,21,2,3,7,1,1,8.5,1,1,4,1,1,,0,,,0,,2,0,0,3,1,0,10,1,0,,0,,,0,,6,1,1,,0,,12,1,1,122,1,7
02004000153150360131,02004000153150360131.02,1o44,6057.60986328125,2,47,2,2,7,1,1,6,1,1,2,0,1,6,1,0,5,1,0,1,0,0,5,1,0,9.5,1,0,,0,,,0,,3,1,1,3,1,1,8,1,1,122,1,9
02004000153150360171,02004000153150360171.02,1o44,4038.409912109375,2,39,2,2,25,1,1,6,1,1,1,0,1,,0,,,0,,,0,,,0,,3,1,0,7,1,1,,0,,6,1,1,3,1,1,25,1,1,122,1,7
02004000153150360241,02004000153150360241.01,1o44,6057.60986328125,2,49,2,1,12,1,1,1,0,1,3,1,1,,0,,1,0,0,1,0,0,4,1,0,,0,,7,1,1,,0,,3,1,1,3,1,1,8,1,1,122,1,7
02004190382010010401,02004190382010010401.02,1o45,45054.390625,2,38,2,2,12,1,1,6,1,1,3,1,1,,0,,2,0,0,1,0,0,3,1,0,9,1,0,7,1,1,,0,,10,1,1,3,1,1,6,0,1,122,1,8
02004190382010010731,02004190382010010731.02,1o45,58698.1796875,2,24,2,2,4,0,1,3,1,1,2,0,1,1,0,0,4,1,0,4,1,0,7,1,0,10,1,0,7,1,1,3,1,0,3,1,1,3,1,1,1,0,1,122,1,9
02004190382010011381,02004190382010011381.02,1o45,67581.578125,2,40,2,2,4,0,1,5,1,1,4,1,1,,0,,3,1,0,4,1,0,6,1,0,10,1,0,3,0,1,3,1,0,6,1,1,,0,,12,1,1,122,1,9
02004190382010040091,02004190382010040091.01,1o45,27051.189453125,1,52,2,1,2,0,1,3,1,1,8,1,1,3,1,0,1,0,0,,0,,7,1,0,14,1,0,5.5,0,1,,0,,1,0,1,3,1,1,,0,,122,1,6
02004190382010040121,02004190382010040121.01,1o45,18034.130859375,1,35,2,1,1,0,1,5.5,1,1,4,1,1,3,1,0,3,1,0,4,1,0,,0,,15,1,0,7,1,1,,0,,,0,,1,0,1,6,0,1,122,1,7
02004190382010040161,02004190382010040161.02,1o45,8716.2099609375,2,40,2,2,,0,,,0,,4,1,1,3,1,0,2,0,0,6,1,0,,0,,7,1,0,7,1,1,,0,,,0,,3,1,1,7,1,1,122,1,7
02004190382010040191,02004190382010040191.01,1o45,5677.85986328125,2,25,2,1,13.5,1,1,3,1,1,7,1,1,3,1,0,1,0,0,7,1,0,4,1,0,7,1,0,7,1,1,,0,,3,1,1,3,1,1,19,1,1,122,1,11
02004190382010160041,02004190382010160041.02,1o45,7112.419921875,2,43,2,2,,0,,4,1,1,4,1,1,1,0,0,1,0,0,3,1,0,,0,,8,1,0,7,1,1,,0,,6,1,1,3,1,1,9,1,1,122,1,8
02004190382010160061,02004190382010160061.01,1o45,4401.02978515625,1,66,2,1,14.5,1,1,1,0,1,1,0,1,,0,,,0,,,0,,,0,,,0,,7,1,1,,0,,,0,,,0,,3,0,1,122,1,2
02004190382010160141,02004190382010160141.01,1o45,9266.26953125,2,30,2,1,1,0,1,1,0,1,7,1,1,3,1,0,1,0,0,7,1,0,,0,,8.5,1,0,7,1,1,,0,,,0,,3,1,1,3,0,1,122,1,6
02004190382010200171,02004190382010200171.02,1o45,23807.869140625,2,26,2,2,12.5,1,1,6,1,1,5,1,1,1,0,0,,0,,3,1,0,1,0,0,3,1,0,7,1,1,,0,,6,1,1,8.5,1,1,6,0,1,122,1,8
02004190382010200311,02004190382010200311.01,1o45,37809.48828125,1,38,2,1,6,0,1,3,1,1,4,1,1,3,1,0,,0,,,0,,1,0,0,7,1,0,7,1,1,,0,,,0,,3,1,1,1,0,1,122,1,6
02004190382010200441,02004190382010200441.01,1o45,50605.30859375,1,32,2,1,26,1,1,4,1,1,6,1,1,,0,,,0,,1,0,0,1,0,0,3,1,0,7,1,1,,0,,,0,,1,0,1,25,1,1,122,1,6
02004190382010200711,02004190382010200711.03,1o45,35711.80859375,2,29,2,3,,0,,,0,,1,0,1,,0,,,0,,1,0,0,,0,,3,1,0,7,1,1,,0,,,0,,7,1,1,7,1,1,122,1,4
02004190382010200851,02004190382010200851.01,1o45,37809.48828125,1,59,2,1,26,1,1,6,1,1,4,1,1,1,0,0,,0,,,0,,6,1,0,6,1,0,7,1,1,,0,,15.5,1,1,1,0,1,15,1,1,122,1,8
02004190382010270011,02004190382010270011.01,1o45,4236.080078125,2,44,2,1,11,1,1,3,1,1,1,0,1,3,1,0,1,0,0,3,1,0,1,0,0,10,1,0,7,1,1,,0,,3,1,1,3,1,1,6,0,1,122,1,8
02004190382010270051,02004190382010270051.02,1o45,8472.150390625,2,52,2,2,16,1,1,1,0,1,8,1,1,,0,,,0,,4,1,0,,0,,14,1,0,7,1,1,,0,,4,1,1,3,1,1,19,1,1,122,1,8
02004190382010270171,02004190382010270171.01,1o45,4152.7001953125,2,65,2,1,,0,,,0,,3,1,1,,0,,,0,,3,1,0,4,1,0,8,1,0,7,1,1,,0,,3,1,1,,0,,3,0,1,122,1,6
02004190382010350021,02004190382010350021.01,1o45,13549.1201171875,1,49,2,1,5,0,1,3,1,1,10,1,1,,0,,,0,,1,0,0,1,0,0,,0,,7,1,1,,0,,8,1,1,3,1,1,7,1,1,122,1,6
