folio_sel,intp,dias1,gpo_diversidad1,dias2,gpo_diversidad2,dias3,gpo_diversidad3,dias4,gpo_diversidad4,dias5,gpo_diversidad5,dias6,gpo_diversidad6,dias7,gpo_diversidad7,dias8,gpo_diversidad8,dias9,gpo_diversidad9,dias10,gpo_diversidad10,dias11,gpo_diversidad11,dias12,gpo_diversidad12,dias13,gpo_diversidad13,entidad,desc_ent,munici,locali,est_var,region,code_upm,ponde_f,sexo,edad,emb,r_estrato,area,diversidad
150880006010A9990081,3,18,1,8.5,1,1,0,1,0,2,0,13,1,8.5,1,21,1,7,1,3,1,0,0,1,0,3,0,15,MXICO,088,0006,211,2,2o22,7980.419921875,1,14,,1,1,7
150880006010A9990101,7,15,1,10,1,1,0,3,1,0,0,10,1,8,1,10,1,7,1,0,0,3,1,0,0,0,0,15,MXICO,088,0006,211,2,2o22,13223.8701171875,2,15,4,1,1,8
150880006010A9990141,4,4,0,3,1,0,0,0,0,4,1,3,1,10,1,10,1,7,1,0,0,3,1,7,1,15.5,1,15,MXICO,088,0006,211,2,2o22,4511.91015625,2,13,4,1,1,9
150880006010A9990151,3,4,0,4,1,0,0,6,1,0,0,15,1,7,1,6,1,7,1,0,0,6,1,3,1,2,0,15,MXICO,088,0006,211,2,2o22,7980.419921875,1,13,,1,1,8
150880025010A9990051,2,11,1,0,0,0,0,0,0,1,0,11,1,10,1,1,0,3,0,13.5,1,1,0,0,0,2,0,15,MXICO,088,0025,211,2,2o22,665.2999877929688,2,13,4,1,1,4
150880025010A9990081,4,1,0,0,0,1,0,0,0,1,0,5,1,4,1,3,1,0,0,15.5,1,7,1,1,0,0,0,15,MXICO,088,0025,211,2,2o22,1176.75,1,13,,1,1,5
150880025010A9990111,7,4,0,0,0,1,0,0,0,0,0,4,1,3,1,6,1,7,1,0,0,6,1,1,0,7,1,15,MXICO,088,0025,211,2,2o22,933.9000244140625,2,16,4,1,1,6
150880025010A9990121,3,1,0,7,1,0,0,0,0,1,0,7,1,0,0,0,0,7,1,0,0,0,0,1,0,1,0,15,MXICO,088,0025,211,2,2o22,974.9600219726562,2,15,4,1,1,3
150880025010A9990141,3,0,0,7,1,0,0,0,0,0,0,6,1,0,0,4,1,7,1,0,0,0,0,0,0,4,0,15,MXICO,088,0025,211,2,2o22,815.1300048828125,1,15,,1,1,4
150880053010A9990021,3,6,0,10,1,0,0,0,0,0,0,4,1,3,1,5,1,7,1,0,0,3,1,1,0,1,0,15,MXICO,088,0053,211,2,2o22,1286.93994140625,2,14,4,1,1,6
150880053010A9990031,3,1,0,7,1,0,0,0,0,3,1,12,1,7,1,4,1,7,1,0,0,7,1,0,0,2,0,15,MXICO,088,0053,211,2,2o22,1286.93994140625,2,12,4,1,1,7
150880053010A9990071,4,7,1,3,1,5.5,1,1,0,1,0,1,0,7,1,3,1,7,1,7,1,0,0,0,0,3,0,15,MXICO,088,0053,211,2,2o22,1806.5,2,18,4,1,1,7
150880053010A9990081,4,14,1,0,0,1,0,7,1,2,0,13,1,6.5,1,24,1,0,0,7,1,0,0,0,0,21,1,15,MXICO,088,0053,211,2,2o22,3771.8701171875,2,15,4,1,1,7
150880053010A9990091,4,2,0,3,1,2,0,0,0,1,0,2,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,15,MXICO,088,0053,211,2,2o22,1806.5,2,19,4,1,1,2
150880053010A9990111,6,0,0,3,1,1,0,1,0,0,0,3,1,0,0,8,1,7,1,0,0,3,1,1,0,1,0,15,MXICO,088,0053,211,2,2o22,1576.75,1,15,,1,1,5
150880053010A9990141,4,3,0,3,1,0,0,1,0,0,0,1,0,7,1,10,1,7,1,0,0,0,0,2,0,0,0,15,MXICO,088,0053,211,2,2o22,2276.27001953125,1,13,,1,1,4
15099000113320150021,1,5,0,3,1,10,1,4,1,4,1,7,1,6,1,6.5,1,5.5,0,1,0,13,1,0,0,3,0,15,MXICO,099,0001,15000,3,3o19,4082.8701171875,1,19,,2,2,8
15099000113320150131,4,16.5,1,0,0,7,1,0,0,4,1,12,1,5.5,1,7,1,7,1,3,1,3,1,1,0,6,0,15,MXICO,099,0001,15000,3,3o19,13289.66015625,2,18,4,2,2,9
15099000113320470161,1,9.5,1,0,0,6,1,0,0,1,0,10,1,9.5,1,3,1,7,1,1,0,4,1,0,0,9,1,15,MXICO,099,0001,15000,3,3o19,8015.830078125,1,17,,2,2,8
15099000113320470461,1,10.5,1,0,0,2,0,0,0,0,0,3,1,6,1,1,0,7,1,0,0,9,1,0,0,8,1,15,MXICO,099,0001,15000,3,3o19,8015.830078125,1,19,,2,2,6
15104000100350010391,2,6,0,0,0,3,1,0,0,0,0,7,1,0,0,2,0,1,0,0,0,8,1,3,1,3,0,15,MXICO,104,0001,15000,3,3o17,1640.699951171875,2,13,4,2,2,4
15104000100350130201,3,9,1,1,0,1,0,0,0,1,0,4,1,3,1,6,1,7,1,0,0,3,1,0,0,0,0,15,MXICO,104,0001,15000,3,3o17,2379.080078125,2,13,4,2,2,6
15104000100350220391,2,3,0,3,1,4,1,0,0,1,0,1,0,0,0,3,1,7,1,0,0,10,1,0,0,7,1,15,MXICO,104,0001,15000,3,3o17,3043.139892578125,2,12,4,2,2,6
15104000100350270041,3,8,1,0,0,2,0,0,0,1,0,3,1,5.5,1,10.5,1,7,1,0,0,5.5,1,0,0,0,0,15,MXICO,104,0001,15000,3,3o17,2294.050048828125,2,17,,2,2,6
15104000115840040131,3,5,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,7,1,1,0,9,1,1,0,0,0,15,MXICO,104,0001,15000,3,3o14,2443.22998046875,2,19,4,2,2,3
15104000115840040221,3,6,0,6,1,3,1,3,1,0,0,3,1,0,0,9,1,5.5,0,4,1,3,1,3,1,6,0,15,MXICO,104,0001,15000,3,3o14,3386.070068359375,2,13,4,2,2,8
15104000115840120251,2,0,0,3,1,3,1,0,0,4,1,3,1,4,1,10,1,7,1,3,1,0,0,1,0,3,0,15,MXICO,104,0001,15000,3,3o14,2567.510009765625,2,12,4,2,2,8
15104000115840370051,2,6,0,6,1,2,0,0,0,1,0,2,0,3,1,11,1,7,1,0,0,0,0,1,0,2,0,15,MXICO,104,0001,15000,3,3o14,2989.510009765625,2,13,4,2,2,4
15104000115840550011,4,1,0,4,1,3,1,0,0,0,0,0,0,0,0,13,1,7,1,1,0,1,0,5.5,1,1,0,15,MXICO,104,0001,15000,3,3o14,2927.090087890625,2,17,4,2,2,5
15106000107540030301,4,3,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,3,1,1,0,15,MXICO,106,0001,15000,3,3o41,19213.8203125,2,19,4,3,2,1
15106000107540080151,5,30,1,3,1,9,1,0,0,0,0,5,1,0,0,4,1,7,1,0,0,9,1,0,0,10,1,15,MXICO,106,0001,15000,3,3o41,3840.5,2,15,4,3,2,8
15106000107540200201,5,13,1,0,0,4,1,3,1,4,1,1,0,6,1,1,0,7,1,0,0,6,1,1,0,3,0,15,MXICO,106,0001,15000,3,3o41,9281.3095703125,1,15,,3,2,7
15106000107540200561,5,6,0,0,0,2,0,0,0,0,0,7,1,0,0,1,0,7,1,1,0,0,0,0,0,0,0,15,MXICO,106,0001,15000,3,3o41,14586.3203125,2,17,4,3,2,2
15106000107540340111,3,13,1,0,0,6,1,3,1,0,0,9.5,1,0,0,0,0,7,1,0,0,11.5,1,1,0,39,1,15,MXICO,106,0001,15000,3,3o41,4541.31005859375,1,15,,3,2,7
15106000107540570011,3,4,0,3,1,2,0,1,0,2,0,4,1,5.5,1,7,1,7,1,0,0,3,1,1,0,1,0,15,MXICO,106,0001,15000,3,3o41,5633.68017578125,1,15,,3,2,6
15106000107540570101,3,7,1,1,0,6,1,0,0,2,0,11.5,1,7,1,15,1,7,1,6,1,6,1,3,1,17,1,15,MXICO,106,0001,15000,3,3o41,17707.5703125,2,18,4,3,2,10
15106000107540750101,4,4,0,0,0,4,1,6.5,1,1,0,7,1,3,1,11.5,1,7,1,0,0,0,0,3,1,9.5,1,15,MXICO,106,0001,15000,3,3o41,5051.8701171875,1,18,,3,2,8
151060001334A0060131,3,6,0,6,1,0,0,0,0,0,0,2,0,1,0,1,0,7,1,0,0,1,0,3,1,3,0,15,MXICO,106,0001,15000,3,3o20,5610.56982421875,2,13,4,2,2,3
151060001334A0160031,2,1,0,0,0,1,0,3,1,0,0,0,0,3,1,11,1,3,0,0,0,0,0,1,0,4,0,15,MXICO,106,0001,15000,3,3o20,6833.06005859375,1,15,,2,2,3
151060001334A0160071,4,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,3,0,1,0,11.5,1,1,0,6,0,15,MXICO,106,0001,15000,3,3o20,10738.7001953125,2,16,4,2,2,2
151060001334A0230061,4,6,0,3,1,3,1,0,0,1,0,3,1,9,1,4,1,7,1,0,0,10,1,3,1,4,0,15,MXICO,106,0001,15000,3,3o20,11201.83984375,1,12,,2,2,8
151060001334A0230131,4,16,1,0,0,2,0,0,0,0,0,7,1,14,1,11,1,7,1,14,1,0,0,0,0,1,0,15,MXICO,106,0001,15000,3,3o20,7492.85009765625,1,17,,2,2,6
151060001334A0290161,5,9,1,5.5,1,6,1,3,1,3,1,16,1,5.5,1,9,1,7,1,11,1,3,1,0,0,9,1,15,MXICO,106,0001,15000,3,3o20,17272.830078125,2,18,4,2,2,12
151060127220A0110031,4,13,1,0,0,2,0,3,1,0,0,0,0,2,0,3,1,3,0,0,0,6,1,1,0,23,1,15,MXICO,106,0127,15000,3,3o01,4117.56005859375,1,13,,1,2,5
151060127220A0110041,4,0,0,7,1,4,1,1,0,2,0,0,0,4,1,6,1,0,0,7,1,10,1,1,0,18,1,15,MXICO,106,0127,15000,3,3o01,6176.330078125,1,13,,1,2,7
151060127220A0110051,3,21,1,9,1,2,0,1,0,1,0,0,0,3,1,9,1,7,1,0,0,6,1,3,1,14,1,15,MXICO,106,0127,15000,3,3o01,3106.110107421875,2,13,4,1,2,8
151060127220A0220021,3,9,1,0,0,3,1,0,0,0,0,3,1,3,1,1,0,7,1,0,0,6,1,1,0,7,1,15,MXICO,106,0127,15000,3,3o01,1105.6400146484375,1,13,,1,2,7
151060127220A0470041,4,3,0,3,1,5,1,0,0,0,0,2,0,6,1,4,1,7,1,0,0,8.5,1,2,0,11,1,15,MXICO,106,0127,15000,3,3o01,4077.139892578125,2,16,4,1,2,7
151060127220A0470211,3,10,1,3,1,5,1,1,0,1,0,0,0,0,0,1,0,7,1,4,1,3,1,0,0,12,1,15,MXICO,106,0127,15000,3,3o01,1872.6199951171875,1,14,,1,2,7
151060127220A0570031,4,11,1,3,1,5,1,3,1,0,0,1,0,0,0,11.5,1,7,1,6,1,9,1,0,0,10,1,15,MXICO,106,0127,15000,3,3o01,1655.739990234375,1,13,,1,2,9
15109002519850020071,3,3,0,3,1,6,1,0,0,0,0,0,0,1,0,1,0,7,1,1,0,1,0,0,0,6,0,15,MXICO,109,0025,15000,3,3o46,28800.80078125,1,16,,3,2,3
15110001501749990011,3,3,0,3,1,4,1,3,1,0,0,6,1,4,1,6.5,1,7,1,0,0,3,1,3,1,7,1,15,MXICO,110,0015,211,2,2o20,13474.7900390625,2,16,4,1,1,10
15110004601749990041,3,11,1,0,0,1,0,0,0,0,0,13,1,0,0,6,1,7,1,1,0,1,0,0,0,7,1,15,MXICO,110,0046,211,2,2o20,2285.030029296875,2,13,4,1,1,5
15110004601749990081,2,4,0,3,1,3,1,0,0,0,0,1,0,3,1,11.5,1,3,0,0,0,0,0,0,0,1,0,15,MXICO,110,0046,211,2,2o20,3799.02001953125,1,18,,1,1,4
15110009901749990061,5,9,1,6,1,6,1,0,0,1,0,8,1,6,1,5.5,1,7,1,1,0,3,1,2,0,8,1,15,MXICO,110,0099,211,2,2o20,520.1400146484375,2,19,4,1,1,9
15110009901749990071,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,1,7,1,0,0,1,0,0,0,0,0,15,MXICO,110,0099,211,2,2o20,1232.1099853515625,1,19,,1,1,3
15110009901749990101,3,13,1,7,1,3,1,1,0,0,0,3,1,2,0,3,1,7,1,0,0,2,0,3,1,5,0,15,MXICO,110,0099,211,2,2o20,370.54998779296875,2,12,,1,1,7
15115000600960100191,4,1,0,0,0,0,0,0,0,1,0,10,1,1,0,4,1,7,1,0,0,10,1,0,0,0,0,15,MXICO,115,0006,222,2,2o62,10419.9599609375,2,16,4,2,2,4
15115000600960210051,3,4,0,3,1,3,1,0,0,1,0,12,1,3,1,11,1,7,1,0,0,3,1,0,0,6,0,15,MXICO,115,0006,222,2,2o62,5919.7900390625,1,13,,2,2,7
15115000600960320011,7,11,1,6,1,7,1,0,0,0,0,5,1,7,1,3,1,7,1,7,1,3,1,3,1,25,1,15,MXICO,115,0006,222,2,2o62,2818.1201171875,1,12,,2,2,11
15115000600960490111,5,6.5,0,0,0,2,0,1,0,1,0,11,1,3,1,7,1,7,1,1,0,2,0,0,0,3,0,15,MXICO,115,0006,222,2,2o62,15256.98046875,1,19,,2,2,4
15115000600960620131,3,4,0,4,1,1,0,1,0,4,1,17,1,4,1,9.5,1,7,1,0,0,10,1,1,0,2,0,15,MXICO,115,0006,222,2,2o62,17866.630859375,2,16,4,2,2,7
15118000102190030161,3,3,0,1,0,3,1,3,1,1,0,4,1,3,1,4,1,3,0,3,1,0,0,0,0,6,0,15,MXICO,118,0001,222,2,2o65,18767.9296875,2,15,4,2,2,6
15118000102190030381,4,8,1,0,0,4,1,1,0,1,0,6,1,8.5,1,11,1,5.5,0,9,1,0,0,3,1,11,1,15,MXICO,118,0001,222,2,2o65,12269.990234375,1,18,,2,2,8
15118000102190060201,3,11,1,0,0,5,1,0,0,1,0,4,1,10,1,7,1,7,1,0,0,8,1,1,0,1,0,15,MXICO,118,0001,222,2,2o65,5672.64990234375,1,15,,2,2,7
15118000102190100161,5,12,1,0,0,1,0,0,0,2,0,1,0,3,1,4,1,3,0,0,0,4,1,0,0,9,1,15,MXICO,118,0001,222,2,2o65,8255.6396484375,1,14,,2,2,5
15118000102190100281,2,1,0,8,1,1,0,0,0,1,0,0,0,10,1,1,0,7,1,1,0,7,1,7,1,4,0,15,MXICO,118,0001,222,2,2o65,8255.6396484375,1,12,,2,2,5
15122000102110040131,3,7,1,0,0,1,0,0,0,0,0,6,1,0,0,8.5,1,7,1,0,0,7.5,1,0,0,0,0,15,MXICO,122,0001,15000,3,3o03,4964.89990234375,2,17,4,1,2,5
15122000102110090131,5,4,0,1,0,1,0,0,0,0,0,1,0,3,1,4,1,7,1,4,1,0,0,1,0,0,0,15,MXICO,122,0001,15000,3,3o03,11037.3203125,2,15,4,1,2,4
15122000102110150011,2,1,0,0,0,6,1,1,0,1,0,0,0,3,1,3,1,7,1,0,0,6,1,3,1,1,0,15,MXICO,122,0001,15000,3,3o03,2369.679931640625,2,12,4,1,2,6
15122000102110150101,2,17,1,0,0,5.5,1,0,0,1,0,4,1,10,1,5.5,1,5.5,0,0,0,13,1,3,1,9.5,1,15,MXICO,122,0001,15000,3,3o03,3141.320068359375,1,13,,1,2,8
15122000102110150141,3,7,1,4,1,1,0,0,0,0,0,1,0,8,1,8,1,0,0,0,0,3,1,3,1,3,0,15,MXICO,122,0001,15000,3,3o03,4202.419921875,1,17,,1,2,6
15122000102110210031,6,6,0,4,1,2,0,3,1,1,0,6.5,1,1,0,7,1,3,0,2,0,0,0,0,0,5,0,15,MXICO,122,0001,15000,3,3o03,1853.260009765625,2,18,4,1,2,4
15122000102110270061,3,1,0,0,0,5,1,0,0,0,0,1,0,1,0,2,0,3,0,1,0,7,1,0,0,1,0,15,MXICO,122,0001,15000,3,3o03,1622.97998046875,2,13,4,1,2,2
15122000102110340051,3,7,1,0,0,1,0,1,0,1,0,3,1,2,0,1,0,7,1,0,0,3,1,1,0,11.5,1,15,MXICO,122,0001,15000,3,3o03,4642.5,2,19,4,1,2,5
15122000107580060161,4,11,1,1,0,1,0,0,0,1,0,7,1,0,0,7,1,7,1,1,0,2,0,0,0,0,0,15,MXICO,122,0001,15000,3,3o10,10762.1298828125,1,15,,2,2,4
15122000107580170031,4,3,0,0,0,0,0,0,0,4,1,3,1,4,1,8,1,7,1,0,0,0,0,0,0,0,0,15,MXICO,122,0001,15000,3,3o10,7153.47021484375,2,12,4,2,2,5
15122000107580220071,4,5,0,3,1,2,0,3,1,0,0,4,1,3,1,13,1,7,1,0,0,0,0,3,1,4,0,15,MXICO,122,0001,15000,3,3o10,8117.81005859375,1,14,,2,2,7
151230010012A9990011,3,5,0,0,0,2,0,3,1,1,0,6,1,7,1,8,1,7,1,3,1,4,1,1,0,1,0,15,MXICO,123,0010,211,2,2o16,39681.46875,1,12,,1,1,7
151230103012A9990031,5,17,1,0,0,0,0,0,0,1,0,4,1,0,0,1,0,7,1,0,0,5.5,1,0,0,0,0,15,MXICO,123,0103,211,2,2o16,5982.6201171875,2,12,4,1,1,4
16012003500939990031,3,0,0,3,1,3,1,0,0,1,0,6.5,1,5,1,3,1,7,1,3,1,3,1,3,1,6,0,16,MICHOACµN DE OCAMPO,012,0035,211,2,2o28,1408.52001953125,2,18,4,1,1,9
16012003500939990071,2,8,1,3,1,3,1,0,0,1,0,13,1,0,0,7,1,7,1,1,0,0,0,0,0,3,0,16,MICHOACµN DE OCAMPO,012,0035,211,2,2o28,704.260009765625,2,17,4,1,1,6
16012003500939990101,3,4,0,3,1,4,1,0,0,1,0,4,1,0,0,10,1,7,1,0,0,0,0,0,0,0,0,16,MICHOACµN DE OCAMPO,012,0035,211,2,2o28,619.260009765625,2,13,4,1,1,5
16012003500939990121,3,8,1,7,1,0,0,3,1,1,0,10,1,5,1,14,1,7,1,3,1,7,1,3,1,8,1,16,MICHOACµN DE OCAMPO,012,0035,211,2,2o28,2940.889892578125,2,15,4,1,1,11
16017000699999010071,3,1,0,2,0,2,0,0,0,0,0,7,1,7,1,18,1,7,1,0,0,1,0,1,0,0,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,5291.2900390625,1,17,,1,2,4
16017000699999010111,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7,1,0,0,0,0,3,1,0,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,8447.7099609375,2,12,4,1,2,2
16017000699999010151,4,6,0,0,0,1,0,0,0,1,0,11,1,7,1,14,1,7,1,11,1,1,0,3,1,5,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,7655.5400390625,1,12,,1,2,6
16017000699999010191,3,9,1,0,0,1,0,1,0,3,1,4,1,10,1,6,1,1,0,10,1,3,1,1,0,1,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,3827.77001953125,1,12,,1,2,7
16017000699999030071,3,1,0,0,0,1,0,0,0,0,0,3,1,5.5,1,4,1,3,0,0,0,7,1,3,1,1,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,7655.5400390625,1,13,,1,2,5
16017000699999030091,3,11,1,0,0,2,0,0,0,0,0,0,0,3,1,14,1,7,1,0,0,3,1,0,0,0,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,4223.85009765625,2,13,4,1,2,5
16017000699999040021,3,6,0,0,0,1,0,3,1,1,0,10,1,7,1,17,1,7,1,1,0,0,0,0,0,1,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,5600.52001953125,1,15,,1,2,5
16017000699999040181,4,6,0,1,0,4,1,0,0,0,0,9,1,7,1,10,1,7,1,7,1,0,0,0,0,0,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,5606.58984375,2,17,,1,2,6
16017000699999040221,3,13,1,1,0,1,0,0,0,1,0,4,1,4,1,12.5,1,7,1,0,0,7,1,0,0,3,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,5600.52001953125,1,15,,1,2,6
16017000699999050041,2,6,0,0,0,0,0,0,0,0,0,0,0,7,1,7,1,0,0,1,0,3,1,1,0,4,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,7655.5400390625,1,12,,1,2,3
16017000699999050081,4,18,1,1,0,1,0,0,0,5.5,1,1,0,3,1,7,1,7,1,1,0,8.5,1,0,0,4,0,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,5606.58984375,2,16,4,1,2,6
16017000699999060011,5,6,0,9,1,1,0,0,0,3,1,1,0,3,1,3,1,7,1,0,0,6,1,1,0,15,1,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,5291.2900390625,1,18,,1,2,7
16017000699999060031,4,12,1,6,1,4,1,3,1,3,1,13,1,4,1,7,1,5.5,0,6,1,3,1,7,1,17,1,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,11201.0400390625,1,15,,1,2,12
16017000699999060041,4,4,0,0,0,2,0,0,0,2,0,15,1,4,1,6,1,7,1,1,0,1,0,1,0,10,1,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,22426.359375,2,16,4,1,2,5
16017000699999060071,4,14.5,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,3,0,6.5,1,0,0,1,0,7,1,16,MICHOACµN DE OCAMPO,017,0006,221,2,2o46,16819.76953125,2,16,4,1,2,3
16021000600549990031,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,0,0,3,1,3,1,1,0,16,MICHOACµN DE OCAMPO,021,0006,211,2,2o25,27071.990234375,2,19,4,1,1,3
16021000600549990121,3,15,1,2,0,6,1,3,1,4,1,2,0,0,0,8,1,3,0,3,1,3,1,0,0,25,1,16,MICHOACµN DE OCAMPO,021,0006,211,2,2o25,7876.009765625,1,14,,1,1,8
16021000600549990151,3,17,1,4,1,0,0,0,0,1,0,14,1,13,1,11,1,7,1,13,1,0,0,3,1,6,0,16,MICHOACµN DE OCAMPO,021,0006,211,2,2o25,15752.01953125,1,12,,1,1,8
16029001900719990021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,1,0,0,0,0,0,0,1,0,16,MICHOACµN DE OCAMPO,029,0019,211,2,2o24,667.1799926757812,2,19,4,1,1,2
16029001900719990051,3,0,0,3,1,0,0,0,0,1,0,7,1,0,0,9,1,7,1,0,0,0,0,3,1,0,0,16,MICHOACµN DE OCAMPO,029,0019,211,2,2o24,1746.9100341796875,1,13,,1,1,5
16029001900719990111,2,19,1,6,1,5.5,1,0,0,3,1,6,1,3,1,14,1,7,1,6,1,3,1,3,1,6,0,16,MICHOACµN DE OCAMPO,029,0019,211,2,2o24,2312.260009765625,1,18,,1,1,11
16029001900719990121,2,0,0,6,1,2,0,0,0,0,0,2,0,1,0,7,1,7,1,1,0,7,1,0,0,6,0,16,MICHOACµN DE OCAMPO,029,0019,211,2,2o24,1156.1300048828125,1,16,,1,1,4
16029004000719990021,3,1,0,0,0,1,0,0,0,1,0,14,1,1,0,8,1,7,1,0,0,1,0,0,0,1,0,16,MICHOACµN DE OCAMPO,029,0040,211,2,2o24,2405.139892578125,2,12,4,1,1,3
16029004000719990041,3,8,1,3,1,2,0,0,0,3,1,7,1,1,0,10,1,7,1,0,0,2,0,1,0,1,0,16,MICHOACµN DE OCAMPO,029,0040,211,2,2o24,2387.2900390625,1,13,,1,1,6
16029004000719990081,3,7,1,7,1,4,1,0,0,1,0,0,0,3,1,10,1,7,1,0,0,3,1,0,0,1,0,16,MICHOACµN DE OCAMPO,029,0040,211,2,2o24,2369.919921875,1,17,,1,1,7
16029004000719990101,3,13,1,7,1,3,1,0,0,1,0,0,0,4,1,9.5,1,7,1,0,0,0,0,0,0,0,0,16,MICHOACµN DE OCAMPO,029,0040,211,2,2o24,1367.6300048828125,2,16,4,1,1,6
16029004000719990121,4,1,0,3,1,0,0,0,0,0,0,9,1,2,0,4,1,7,1,3,1,0,0,3,1,3,0,16,MICHOACµN DE OCAMPO,029,0040,211,2,2o24,1367.6300048828125,2,17,4,1,1,6
16038010201219990021,2,3,0,3,1,4,1,0,0,3,1,0,0,0,0,1,0,7,1,5.5,1,4,1,3,1,4,0,16,MICHOACµN DE OCAMPO,038,0102,211,2,2o27,3162.139892578125,2,14,4,1,1,7
16038010201219990041,3,10,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,7,1,0,0,0,0,1,0,6,0,16,MICHOACµN DE OCAMPO,038,0102,211,2,2o27,3162.139892578125,2,12,4,1,1,3
16038010201219990051,3,12,1,3,1,3,1,3,1,3,1,0,0,3,1,8.5,1,7,1,0,0,0,0,1,0,11,1,16,MICHOACµN DE OCAMPO,038,0102,211,2,2o27,7508.5400390625,2,15,4,1,1,9
16038010201219990061,4,29,1,4,1,11,1,0,0,1,0,9,1,7,1,7,1,7,1,0,0,7,1,3,1,33,1,16,MICHOACµN DE OCAMPO,038,0102,211,2,2o27,12463.3095703125,1,19,,1,1,10
16038010201219990081,3,3,0,1,0,6,1,0,0,7,1,1,0,2,0,20,1,7,1,0,0,0,0,0,0,24,1,16,MICHOACµN DE OCAMPO,038,0102,211,2,2o27,12463.3095703125,1,17,,1,1,5
16053000111790040091,2,3,0,1,0,6,1,0,0,0,0,4,1,3,1,6,1,7,1,3,1,0,0,1,0,1,0,16,MICHOACµN DE OCAMPO,053,0001,223,2,2o83,17044.0703125,1,19,,3,2,6
16053000111790040121,5,2,0,4,1,1,0,1,0,0,0,6.5,1,4,1,13,1,7,1,0,0,6,1,1,0,5.5,0,16,MICHOACµN DE OCAMPO,053,0001,223,2,2o83,4076.360107421875,2,19,4,3,2,6
16053000111790090491,3,9.5,1,1,0,2,0,0,0,0,0,10,1,6,1,3,1,7,1,4,1,0,0,0,0,4,0,16,MICHOACµN DE OCAMPO,053,0001,223,2,2o83,39384.75,1,16,,3,2,6
16053000111790160051,4,7,1,3,1,4,1,1,0,1,0,14,1,2,0,4,1,3,0,3,1,2,0,1,0,5,0,16,MICHOACµN DE OCAMPO,053,0001,223,2,2o83,71838.21875,2,12,4,3,2,6
16053000111790270171,4,14,1,3,1,5,1,7,1,4,1,21.5,1,9,1,10,1,3,0,11,1,0,0,0,0,11.5,1,16,MICHOACµN DE OCAMPO,053,0001,223,2,2o83,11549.349609375,2,16,4,3,2,10
16053003200779990021,3,1,0,8.5,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,1,0,0,0,0,0,16,MICHOACµN DE OCAMPO,053,0032,211,2,2o29,8687.76953125,2,13,4,1,1,2
16053003200779990051,2,7,1,1,0,9,1,0,0,0,0,0,0,14,1,3,1,7,1,0,0,7,1,3,1,0,0,16,MICHOACµN DE OCAMPO,053,0032,211,2,2o29,4311.64013671875,1,14,,1,1,7
16053003200779990071,3,6,0,4,1,7,1,1,0,1,0,20,1,7,1,6.5,1,7,1,1,0,5,1,1,0,7,1,16,MICHOACµN DE OCAMPO,053,0032,211,2,2o29,25681.580078125,1,17,,1,1,8
16053009900779990021,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,3,0,0,0,1,0,1,0,0,0,16,MICHOACµN DE OCAMPO,053,0099,211,2,2o29,696.72998046875,2,13,4,1,1,1
16053009900779990041,3,5.5,0,6,1,1,0,3,1,3,1,5.5,1,0,0,11.5,1,7,1,5.5,1,0,0,3,1,3,0,16,MICHOACµN DE OCAMPO,053,0099,211,2,2o29,4119.16015625,1,16,,1,1,8
16053009900779990051,3,0,0,0,0,3,1,0,0,1,0,17,1,3,1,8,1,7,1,0,0,1,0,3,1,3,0,16,MICHOACµN DE OCAMPO,053,0099,211,2,2o29,1393.4599609375,2,12,4,1,1,6
16053009900779990081,3,28,1,3,1,7,1,4,1,2,0,37,1,20,1,18,1,3,0,7,1,14,1,3,1,24,1,16,MICHOACµN DE OCAMPO,053,0099,211,2,2o29,1393.4599609375,2,14,4,1,1,11
